"X","long","lat","Áö¹øÁÖ¼Ò","cluster"
22067,127.0952886,37.60681027,"Áß¶û±¸",3
22068,127.0953062,37.60872392,"Áß¶û±¸",3
22069,127.0956444,37.60929366,"Áß¶û±¸",3
22070,127.0959416,37.61018715,"Áß¶û±¸",3
22071,127.0957548,37.60955058,"Áß¶û±¸",3
22072,127.0956444,37.60929366,"Áß¶û±¸",3
22073,127.0962725,37.61285241,"Áß¶û±¸",3
22074,127.096306,37.61227978,"Áß¶û±¸",3
22075,127.0960711,37.61088704,"Áß¶û±¸",3
22076,127.0960035,37.61054428,"Áß¶û±¸",3
22077,127.0955385,37.60692245,"Áß¶û±¸",3
22078,127.0955052,37.60700013,"Áß¶û±¸",3
22079,127.0954681,37.60708032,"Áß¶û±¸",3
22080,127.095368,37.60711984,"Áß¶û±¸",3
22081,127.09535,37.60715726,"Áß¶û±¸",3
22082,127.0953086,37.60752745,"Áß¶û±¸",3
22083,127.0953267,37.60787523,"Áß¶û±¸",3
22084,127.0953844,37.6080991,"Áß¶û±¸",3
22085,127.0964103,37.6110181,"Áß¶û±¸",3
22086,127.0965488,37.6118129,"Áß¶û±¸",3
22087,127.0965488,37.6118129,"Áß¶û±¸",3
22088,127.0964103,37.6110181,"Áß¶û±¸",3
22089,127.0956326,37.60864783,"Áß¶û±¸",3
22090,127.0955883,37.60855849,"Áß¶û±¸",3
22091,127.0962468,37.6101483,"Áß¶û±¸",3
22092,127.0962345,37.61005734,"Áß¶û±¸",3
22093,127.0962192,37.60996181,"Áß¶û±¸",3
22094,127.0962192,37.60996181,"Áß¶û±¸",3
22095,127.0800793,37.59514458,"Áß¶û±¸",4
22096,127.0789495,37.6052798,"Áß¶û±¸",4
22097,127.0796236,37.60176196,"Áß¶û±¸",4
22098,127.0726734,37.60669853,"Áß¶û±¸",2
22099,127.0726743,37.6071469,"Áß¶û±¸",2
22100,127.0726929,37.60703705,"Áß¶û±¸",2
22101,127.0710586,37.60728113,"Áß¶û±¸",2
22102,127.0711606,37.60704779,"Áß¶û±¸",2
22103,127.0711606,37.60704779,"Áß¶û±¸",2
22104,127.0711801,37.60744409,"Áß¶û±¸",2
22105,127.0711913,37.6074623,"Áß¶û±¸",2
22106,127.0736094,37.60281105,"Áß¶û±¸",2
22107,127.0736094,37.60281105,"Áß¶û±¸",2
22108,127.0728922,37.60571951,"Áß¶û±¸",2
