"X","long","lat","瘤锅林家","cluster"
14647,127.0592481,37.53413311,"己悼备",2
15013,127.0592852,37.56206385,"己悼备",1
15006,127.0593431,37.56204683,"己悼备",1
14833,127.0593973,37.54915855,"己悼备",1
14837,127.0593973,37.54915855,"己悼备",1
15008,127.059409,37.56202838,"己悼备",1
14651,127.059428,37.5345029,"己悼备",2
14652,127.059428,37.5345029,"己悼备",2
15019,127.0597026,37.56197442,"己悼备",1
14650,127.0597695,37.53544036,"己悼备",2
14654,127.0598563,37.54828508,"己悼备",1
14831,127.0599437,37.54898946,"己悼备",1
14832,127.0599437,37.54898946,"己悼备",1
14828,127.059963,37.55088898,"己悼备",1
14829,127.059963,37.55088898,"己悼备",1
15020,127.0602417,37.56189422,"己悼备",1
14684,127.0602628,37.54822166,"己悼备",1
14657,127.0603657,37.54313248,"己悼备",1
14827,127.0604985,37.5507596,"己悼备",1
14678,127.0605135,37.54338626,"己悼备",1
14864,127.0608868,37.5488485,"己悼备",1
14783,127.0609977,37.55079135,"己悼备",1
15017,127.0610092,37.56178483,"己悼备",1
15021,127.0610092,37.56178483,"己悼备",1
15022,127.0610824,37.56177323,"己悼备",1
15018,127.0611556,37.56176164,"己悼备",1
14885,127.0611592,37.54833532,"己悼备",1
14785,127.0613549,37.5508443,"己悼备",1
14865,127.0616156,37.54879838,"己悼备",1
14866,127.0616156,37.54879838,"己悼备",1
14685,127.0617841,37.54804236,"己悼备",1
14675,127.0617975,37.5427076,"己悼备",1
14681,127.0619372,37.54295255,"己悼备",1
14784,127.0622874,37.55111328,"己悼备",1
14787,127.0623427,37.54886674,"己悼备",1
14788,127.0623427,37.54886674,"己悼备",1
14863,127.0625915,37.54822145,"己悼备",1
14786,127.0627315,37.55130237,"己悼备",1
15015,127.0627658,37.56154405,"己悼备",1
15016,127.0628402,37.56153343,"己悼备",1
14683,127.0629497,37.547984,"己悼备",1
15023,127.0629722,37.56151147,"己悼备",1
14821,127.0629862,37.54900257,"己悼备",1
14824,127.0629862,37.54900257,"己悼备",1
14664,127.0632339,37.54227543,"己悼备",1
14880,127.0633538,37.54822104,"己悼备",1
14680,127.0633839,37.54251396,"己悼备",1
15024,127.0634963,37.56144365,"己悼备",1
14822,127.0635009,37.54918982,"己悼备",1
14823,127.0635009,37.54918982,"己悼备",1
14767,127.0635781,37.551907,"己悼备",1
14672,127.0636789,37.54213687,"己悼备",1
14771,127.063742,37.55204963,"己悼备",1
14708,127.0637421,37.54225546,"己悼备",1
14813,127.0637567,37.54922596,"己悼备",1
14814,127.0637616,37.54923996,"己悼备",1
14812,127.0637728,37.54921231,"己悼备",1
15025,127.0637928,37.56140795,"己悼备",1
14648,127.063812,37.54238663,"己悼备",1
14649,127.063812,37.54238663,"己悼备",1
15026,127.0638749,37.56138405,"己悼备",1
14816,127.0638995,37.54937522,"己悼备",1
14818,127.0638995,37.54937522,"己悼备",1
15027,127.0639225,37.56134367,"己悼备",1
14811,127.0640804,37.54939229,"己悼备",1
14682,127.0641446,37.54802622,"己悼备",1
15045,127.064256,37.56096146,"己悼备",1
15046,127.0642803,37.56089223,"己悼备",1
15044,127.0642817,37.56086513,"己悼备",1
14815,127.0644146,37.54972405,"己悼备",1
14817,127.0644146,37.54972405,"己悼备",1
15050,127.0644281,37.56084397,"己悼备",1
14770,127.064431,37.55288063,"己悼备",1
15047,127.0645517,37.56082899,"己悼备",1
15048,127.0645992,37.56088358,"己悼备",1
14769,127.0646038,37.55311485,"己悼备",1
15049,127.0646948,37.56094302,"己悼备",1
14807,127.0648579,37.55010488,"己悼备",1
14808,127.0648579,37.55010488,"己悼备",1
15028,127.0651111,37.56116547,"己悼备",1
15029,127.0651704,37.56118789,"己悼备",1
14809,127.0651964,37.55044114,"己悼备",1
14810,127.0651964,37.55044114,"己悼备",1
15030,127.0652049,37.56119229,"己悼备",1
15031,127.0652782,37.56118407,"己悼备",1
14686,127.0653345,37.54806404,"己悼备",1
14879,127.065415,37.54830653,"己悼备",1
14768,127.0654892,37.55414102,"己悼备",1
14819,127.0654943,37.55075116,"己悼备",1
14820,127.0654943,37.55075116,"己悼备",1
14800,127.0658008,37.55111435,"己悼备",1
14806,127.0660782,37.55148739,"己悼备",1
14795,127.0662911,37.55177362,"己悼备",1
14723,127.0662962,37.54837027,"己悼备",1
14766,127.0663414,37.55519024,"己悼备",1
15043,127.0663443,37.5610263,"己悼备",1
15038,127.0664243,37.5610127,"己悼备",1
14781,127.0664652,37.55282906,"己悼备",1
14764,127.0664678,37.55519145,"己悼备",1
14765,127.0664678,37.55519145,"己悼备",1
14780,127.0664754,37.55289509,"己悼备",1
15034,127.0665044,37.5609991,"己悼备",1
15035,127.0665044,37.5609991,"己悼备",1
14798,127.0665243,37.55209114,"己悼备",1
14804,127.0665243,37.55209114,"己悼备",1
14779,127.0665392,37.5531378,"己悼备",1
14687,127.0666337,37.54815605,"己悼备",1
14763,127.0666361,37.55519617,"己悼备",1
14762,127.0667568,37.55536342,"己悼备",1
14801,127.0668473,37.55268829,"己悼备",1
14803,127.0668473,37.55268829,"己悼备",1
14805,127.0668473,37.55268829,"己悼备",1
14789,127.0668902,37.5534983,"己悼备",1
14790,127.0668902,37.5534983,"己悼备",1
14796,127.0669603,37.55254034,"己悼备",1
14797,127.0670402,37.55279333,"己悼备",1
