"long","lat","order","piece","id","group"
126.861024859,37.55299204,1,"1","10618","10618.1"
126.860816899,37.552711357,2,"1","10618","10618.1"
127.04433674,37.582990295,1,"1","10619","10619.1"
127.044447102,37.583014175,2,"1","10619","10619.1"
127.037863281,37.613649139,1,"1","10620","10620.1"
127.03775665,37.613547752,2,"1","10620","10620.1"
126.855775091,37.561736706,1,"1","10621","10621.1"
126.856381566,37.562741426,2,"1","10621","10621.1"
126.856768913,37.563285475,3,"1","10621","10621.1"
126.856857959,37.563322361,4,"1","10621","10621.1"
127.049737068,37.529288499,1,"1","10622","10622.1"
127.049830205,37.529265991,2,"1","10622","10622.1"
127.05057376,37.529156391,3,"1","10622","10622.1"
127.051013214,37.529058036,4,"1","10622","10622.1"
127.040475093,37.531781985,1,"1","10623","10623.1"
127.041106493,37.531638998,2,"1","10623","10623.1"
127.041748099,37.531473641,3,"1","10623","10623.1"
127.115739693,37.495475949,1,"1","10624","10624.1"
127.11653097,37.494611509,2,"1","10624","10624.1"
127.117025122,37.49407777,3,"1","10624","10624.1"
127.100207032,37.502982051,1,"1","10625","10625.1"
127.099756169,37.502886431,2,"1","10625","10625.1"
127.099204621,37.502792132,3,"1","10625","10625.1"
127.098846404,37.502740216,4,"1","10625","10625.1"
127.097318491,37.502339529,1,"1","10626","10626.1"
127.098010678,37.50237417,2,"1","10626","10626.1"
127.098322181,37.50239773,3,"1","10626","10626.1"
127.098671818,37.502440383,4,"1","10626","10626.1"
127.086977793,37.503351776,1,"1","10627","10627.1"
127.0862404,37.502492633,2,"1","10627","10627.1"
127.085897298,37.502077107,3,"1","10627","10627.1"
126.855557425,37.513691876,1,"1","10628","10628.1"
126.854172829,37.51320957,2,"1","10628","10628.1"
126.853669326,37.513029612,3,"1","10628","10628.1"
126.870112364,37.526624048,1,"1","10629","10629.1"
126.871064579,37.526476721,2,"1","10629","10629.1"
126.871827536,37.526361855,3,"1","10629","10629.1"
126.943690226,37.482933617,1,"1","10630","10630.1"
126.944654085,37.482826307,2,"1","10630","10630.1"
126.944940682,37.482790744,3,"1","10630","10630.1"
126.997117959,37.505335218,1,"1","10631","10631.1"
126.997887147,37.504224505,2,"1","10631","10631.1"
126.928893395,37.529680178,1,"1","10632","10632.1"
126.929005607,37.52970338,2,"1","10632","10632.1"
126.929094899,37.529738721,3,"1","10632","10632.1"
126.92915468,37.529762285,4,"1","10632","10632.1"
126.929197834,37.529777821,5,"1","10632","10632.1"
126.929224293,37.529790178,6,"1","10632","10632.1"
126.929244551,37.529810354,7,"1","10632","10632.1"
126.929250286,37.529836374,8,"1","10632","10632.1"
126.929240924,37.529859694,9,"1","10632","10632.1"
126.929197916,37.52988276,10,"1","10632","10632.1"
126.929149555,37.529896819,11,"1","10632","10632.1"
126.929097972,37.529903519,12,"1","10632","10632.1"
127.135645889,37.548373196,1,"1","10633","10633.1"
127.134958484,37.547678114,2,"1","10633","10633.1"
127.134768186,37.54743901,3,"1","10633","10633.1"
127.134602354,37.547229009,4,"1","10633","10633.1"
126.840733869,37.565730347,1,"1","10634","10634.1"
126.840753768,37.565791492,2,"1","10634","10634.1"
126.850974739,37.556246168,1,"1","10635","10635.1"
126.851052857,37.556189662,2,"1","10635","10635.1"
126.854786926,37.560627436,1,"1","10636","10636.1"
126.854760398,37.560579228,2,"1","10636","10636.1"
126.843603327,37.565955973,1,"1","10637","10637.1"
126.843538301,37.565987352,2,"1","10637","10637.1"
126.844331101,37.565444048,1,"1","10638","10638.1"
126.844410113,37.565551081,2,"1","10638","10638.1"
126.848478677,37.563585749,1,"1","10639","10639.1"
126.848362401,37.563644214,2,"1","10639","10639.1"
126.848388193,37.563463857,1,"1","10640","10640.1"
126.848478677,37.563585749,2,"1","10640","10640.1"
126.850959493,37.562231275,1,"1","10641","10641.1"
126.851060438,37.562181613,2,"1","10641","10641.1"
126.842301415,37.562807924,1,"1","10642","10642.1"
126.842197805,37.562828246,2,"1","10642","10642.1"
126.842197805,37.562828246,1,"1","10643","10643.1"
126.842152557,37.562672302,2,"1","10643","10643.1"
126.842152557,37.562672302,1,"1","10644","10644.1"
126.842245272,37.562653275,2,"1","10644","10644.1"
126.859138214,37.487205534,1,"1","10645","10645.1"
126.859145639,37.487213894,2,"1","10645","10645.1"
126.859394211,37.487496949,3,"1","10645","10645.1"
126.887556433,37.521300978,1,"1","10646","10646.1"
126.888085403,37.521220381,2,"1","10646","10646.1"
126.888577948,37.521147165,3,"1","10646","10646.1"
126.855105227,37.561387709,1,"1","10647","10647.1"
126.855688425,37.562361087,2,"1","10647","10647.1"
126.855974702,37.562833707,3,"1","10647","10647.1"
126.856401168,37.563441431,4,"1","10647","10647.1"
126.856389136,37.563563476,5,"1","10647","10647.1"
126.856319521,37.563620618,6,"1","10647","10647.1"
126.820269328,37.573419745,1,"1","10648","10648.1"
126.818229603,37.573463866,2,"1","10648","10648.1"
126.840195282,37.56918706,1,"1","10649","10649.1"
126.838347276,37.570177284,2,"1","10649","10649.1"
126.83784505,37.570456875,3,"1","10649","10649.1"
127.086263372,37.570135169,1,"1","10650","10650.1"
127.086276239,37.570787926,2,"1","10650","10650.1"
126.999769863,37.549942078,1,"1","10651","10651.1"
126.99974099,37.550051256,2,"1","10651","10651.1"
126.999736659,37.550142045,3,"1","10651","10651.1"
126.999748207,37.550246625,4,"1","10651","10651.1"
126.999764087,37.550310982,5,"1","10651","10651.1"
126.999808929,37.550429007,6,"1","10651","10651.1"
126.999838023,37.550471692,7,"1","10651","10651.1"
126.999886457,37.550533095,8,"1","10651","10651.1"
126.999964488,37.55061092,9,"1","10651","10651.1"
127.000035344,37.550674466,10,"1","10651","10651.1"
127.000577677,37.551092684,11,"1","10651","10651.1"
127.000647881,37.551101744,12,"1","10651","10651.1"
127.032147411,37.566628683,1,"1","10652","10652.1"
127.034473982,37.566353529,2,"1","10652","10652.1"
127.023620429,37.568451391,1,"1","10653","10653.1"
127.023634434,37.56803821,2,"1","10653","10653.1"
127.023773184,37.567931819,3,"1","10653","10653.1"
127.02563606,37.567598631,4,"1","10653","10653.1"
126.941961502,37.657043965,1,"1","10654","10654.1"
126.941775654,37.656879753,2,"1","10654","10654.1"
126.941308462,37.656415708,3,"1","10654","10654.1"
126.939849421,37.654787336,4,"1","10654","10654.1"
126.939345772,37.654243907,5,"1","10654","10654.1"
127.104913746,37.545264765,1,"1","10655","10655.1"
127.104934179,37.545399774,2,"1","10655","10655.1"
127.105274325,37.54577561,3,"1","10655","10655.1"
127.030802779,37.642606336,1,"1","10656","10656.1"
127.031226358,37.642979309,2,"1","10656","10656.1"
127.085575797,37.626625227,1,"1","10657","10657.1"
127.085854289,37.625732193,2,"1","10657","10657.1"
127.00122004,37.585096385,1,"1","10658","10658.1"
127.001427322,37.583856756,2,"1","10658","10658.1"
127.027481884,37.639410268,1,"1","10659","10659.1"
127.028065404,37.639048885,2,"1","10659","10659.1"
127.084946682,37.627837619,1,"1","10660","10660.1"
127.085454625,37.626919369,2,"1","10660","10660.1"
127.085575797,37.626625227,3,"1","10660","10660.1"
126.886781889,37.583649308,1,"1","10661","10661.1"
126.887198739,37.583445658,2,"1","10661","10661.1"
127.101922294,37.511390672,1,"1","10662","10662.1"
127.102177806,37.51141513,2,"1","10662","10662.1"
127.107104878,37.513729802,3,"1","10662","10662.1"
127.107148871,37.51393613,4,"1","10662","10662.1"
127.073659821,37.499773048,1,"1","10663","10663.1"
127.073722441,37.4999615,2,"1","10663","10663.1"
127.073857379,37.500245522,3,"1","10663","10663.1"
127.073860032,37.500270215,4,"1","10663","10663.1"
127.073850515,37.500285985,5,"1","10663","10663.1"
127.073743429,37.50036734,6,"1","10663","10663.1"
127.073153416,37.495586995,1,"1","10664","10664.1"
127.073186285,37.495680549,2,"1","10664","10664.1"
127.07325203,37.495862212,3,"1","10664","10664.1"
127.073336173,37.496156391,4,"1","10664","10664.1"
126.886943482,37.512339095,1,"1","10665","10665.1"
126.887548148,37.512087473,2,"1","10665","10665.1"
126.88793856,37.511920998,3,"1","10665","10665.1"
126.888207788,37.511772796,4,"1","10665","10665.1"
126.888240723,37.511754136,5,"1","10665","10665.1"
126.935056865,37.527317117,1,"1","10666","10666.1"
126.935121046,37.527267749,2,"1","10666","10666.1"
126.935927048,37.52660361,3,"1","10666","10666.1"
126.936992645,37.525755657,4,"1","10666","10666.1"
127.140486902,37.567218342,1,"1","10667","10667.1"
127.140989892,37.567180161,2,"1","10667","10667.1"
127.141775864,37.567109878,3,"1","10667","10667.1"
127.131839134,37.564642616,1,"1","10668","10668.1"
127.132308114,37.564947358,2,"1","10668","10668.1"
127.132961085,37.565323532,3,"1","10668","10668.1"
127.112956425,37.526879361,1,"1","10669","10669.1"
127.112465932,37.526336918,2,"1","10669","10669.1"
127.111916083,37.525723859,3,"1","10669","10669.1"
127.111196643,37.525008979,4,"1","10669","10669.1"
127.111341722,37.524912286,1,"1","10670","10670.1"
127.111792593,37.525352225,2,"1","10670","10670.1"
127.112505797,37.526121825,3,"1","10670","10670.1"
127.113064085,37.526736603,4,"1","10670","10670.1"
127.113113327,37.526787497,5,"1","10670","10670.1"
126.897320819,37.487368994,1,"1","10671","10671.1"
126.897436358,37.487255267,2,"1","10671","10671.1"
127.050216353,37.488133513,1,"1","10672","10672.1"
127.049796563,37.487974465,2,"1","10672","10672.1"
126.861358348,37.489708788,1,"1","10673","10673.1"
126.861407445,37.489763021,2,"1","10673","10673.1"
126.861754376,37.49014025,3,"1","10673","10673.1"
127.071798484,37.656312752,1,"1","10674","10674.1"
127.071820055,37.65537122,2,"1","10674","10674.1"
127.071802473,37.65520609,3,"1","10674","10674.1"
127.071771407,37.654956798,4,"1","10674","10674.1"
127.071738196,37.654754719,5,"1","10674","10674.1"
126.945085471,37.482768672,1,"1","10675","10675.1"
126.946169012,37.482669051,2,"1","10675","10675.1"
126.946245694,37.482659405,3,"1","10675","10675.1"
126.946340929,37.48264726,4,"1","10675","10675.1"
127.133330223,37.508503347,1,"1","10676","10676.1"
127.132957793,37.507917558,2,"1","10676","10676.1"
127.133028194,37.507891293,3,"1","10676","10676.1"
127.13280659,37.507537561,4,"1","10676","10676.1"
126.850125896,37.559627583,1,"1","10677","10677.1"
126.84984778,37.559827392,2,"1","10677","10677.1"
126.849404377,37.560139068,3,"1","10677","10677.1"
126.849213901,37.560248194,4,"1","10677","10677.1"
126.849101057,37.560297126,5,"1","10677","10677.1"
126.848305223,37.560637397,6,"1","10677","10677.1"
127.12389295,37.541367673,1,"1","10678","10678.1"
127.12416841,37.541276393,2,"1","10678","10678.1"
127.111352268,37.523343901,1,"1","10679","10679.1"
127.110517835,37.523333987,2,"1","10679","10679.1"
126.923375048,37.531845883,1,"1","10680","10680.1"
126.923845839,37.531694648,2,"1","10680","10680.1"
127.121390439,37.532369007,1,"1","10681","10681.1"
127.121582796,37.532929325,2,"1","10681","10681.1"
127.033128025,37.662482893,1,"1","10682","10682.1"
127.033449828,37.66251382,2,"1","10682","10682.1"
127.034551282,37.662647019,3,"1","10682","10682.1"
126.891521644,37.509582842,1,"1","10683","10683.1"
126.891444871,37.50969866,2,"1","10683","10683.1"
126.891302079,37.509896886,3,"1","10683","10683.1"
126.89121743,37.510042675,4,"1","10683","10683.1"
126.891112345,37.51029029,5,"1","10683","10683.1"
126.8794946,37.52694167,1,"1","10684","10684.1"
126.879544457,37.5269711,2,"1","10684","10684.1"
126.88012089,37.527144421,3,"1","10684","10684.1"
126.880169804,37.527212302,4,"1","10684","10684.1"
126.847593533,37.522608078,1,"1","10685","10685.1"
126.847410222,37.522565555,2,"1","10685","10685.1"
126.847213398,37.522496497,3,"1","10685","10685.1"
126.847085911,37.522433109,4,"1","10685","10685.1"
126.846987789,37.522387468,5,"1","10685","10685.1"
126.846860012,37.522306891,6,"1","10685","10685.1"
126.846679313,37.522179014,7,"1","10685","10685.1"
126.846557502,37.522084394,8,"1","10685","10685.1"
126.846319163,37.52187239,9,"1","10685","10685.1"
126.845887565,37.52148906,10,"1","10685","10685.1"
126.845444883,37.521100962,11,"1","10685","10685.1"
126.844895599,37.520627506,12,"1","10685","10685.1"
126.844492184,37.520275586,13,"1","10685","10685.1"
126.890562352,37.57844066,1,"1","10686","10686.1"
126.890491657,37.578471775,2,"1","10686","10686.1"
126.888884249,37.579422846,3,"1","10686","10686.1"
126.888587404,37.579597128,4,"1","10686","10686.1"
126.888481362,37.579699094,5,"1","10686","10686.1"
126.888262167,37.579825411,6,"1","10686","10686.1"
126.932431768,37.487699795,1,"1","10687","10687.1"
126.932288436,37.487491326,2,"1","10687","10687.1"
127.114635869,37.521004328,1,"1","10688","10688.1"
127.114541115,37.520848955,2,"1","10688","10688.1"
127.131395496,37.510747803,1,"1","10689","10689.1"
127.131228107,37.510499439,2,"1","10689","10689.1"
127.006519172,37.53452886,1,"1","10690","10690.1"
127.006779822,37.534165698,2,"1","10690","10690.1"
127.007283638,37.533472849,3,"1","10690","10690.1"
127.112922737,37.52373344,1,"1","10691","10691.1"
127.111521359,37.52373905,2,"1","10691","10691.1"
127.113076405,37.512006139,1,"1","10692","10692.1"
127.113040196,37.511948204,2,"1","10692","10692.1"
126.88352813,37.48053904,1,"1","10693","10693.1"
126.883397601,37.480507758,2,"1","10693","10693.1"
126.922324092,37.490050403,1,"1","10694","10694.1"
126.922330894,37.489812746,2,"1","10694","10694.1"
126.834278351,37.493322068,1,"1","10695","10695.1"
126.834159253,37.49332021,2,"1","10695","10695.1"
127.014121709,37.492151737,1,"1","10696","10696.1"
127.014115706,37.492187766,2,"1","10696","10696.1"
127.14153755,37.542246232,1,"1","10697","10697.1"
127.141107451,37.541181236,2,"1","10697","10697.1"
127.11871771,37.492916921,1,"1","10698","10698.1"
127.118992114,37.492611156,2,"1","10698","10698.1"
127.130362136,37.477974943,1,"1","10699","10699.1"
127.130230525,37.478164891,2,"1","10699","10699.1"
127.118992114,37.492611156,1,"1","10700","10700.1"
127.119233586,37.492342084,2,"1","10700","10700.1"
127.08418773,37.481424917,1,"1","10701","10701.1"
127.084218698,37.481306202,2,"1","10701","10701.1"
126.95850174,37.472150275,1,"1","10702","10702.1"
126.958761189,37.472091339,2,"1","10702","10702.1"
126.952463998,37.478105397,1,"1","10703","10703.1"
126.952259693,37.478102656,2,"1","10703","10703.1"
126.832166394,37.493286685,1,"1","10704","10704.1"
126.832097954,37.493286009,2,"1","10704","10704.1"
127.044974115,37.481039019,1,"1","10705","10705.1"
127.045327808,37.481274305,2,"1","10705","10705.1"
127.045380542,37.481305949,3,"1","10705","10705.1"
127.051201967,37.484757363,1,"1","10706","10706.1"
127.051146095,37.484817604,2,"1","10706","10706.1"
127.051130178,37.484833761,3,"1","10706","10706.1"
127.051201967,37.484757363,1,"1","10707","10707.1"
127.051509075,37.484871881,2,"1","10707","10707.1"
127.051800882,37.485041294,3,"1","10707","10707.1"
127.052082491,37.484722828,1,"1","10708","10708.1"
127.052513049,37.484984178,2,"1","10708","10708.1"
127.052615384,37.485044546,3,"1","10708","10708.1"
127.071583258,37.493964871,1,"1","10709","10709.1"
127.071648234,37.493994612,2,"1","10709","10709.1"
127.07209092,37.49431055,3,"1","10709","10709.1"
127.072388732,37.49451655,4,"1","10709","10709.1"
126.864698291,37.526339849,1,"1","10710","10710.1"
126.864409446,37.526606985,2,"1","10710","10710.1"
126.864295883,37.52783546,3,"1","10710","10710.1"
126.864244176,37.528529493,4,"1","10710","10710.1"
126.864283795,37.528690712,5,"1","10710","10710.1"
126.864249663,37.529238322,6,"1","10710","10710.1"
126.880291115,37.528993221,1,"1","10711","10711.1"
126.87963634,37.529519363,2,"1","10711","10711.1"
126.879525553,37.529609527,3,"1","10711","10711.1"
126.879392829,37.529680418,4,"1","10711","10711.1"
126.879232744,37.529751049,5,"1","10711","10711.1"
126.879013372,37.529822968,6,"1","10711","10711.1"
126.878944591,37.529841572,7,"1","10711","10711.1"
126.878848491,37.52985975,8,"1","10711","10711.1"
126.878144398,37.529969199,9,"1","10711","10711.1"
126.876982602,37.530141989,10,"1","10711","10711.1"
126.882257892,37.538037683,1,"1","10712","10712.1"
126.881154466,37.537648502,2,"1","10712","10712.1"
126.880102836,37.537286197,3,"1","10712","10712.1"
126.875300564,37.532923521,1,"1","10713","10713.1"
126.875218675,37.532522953,2,"1","10713","10713.1"
126.875016395,37.531662788,3,"1","10713","10713.1"
126.87496942,37.531453567,4,"1","10713","10713.1"
126.875225663,37.539927866,1,"1","10714","10714.1"
126.875595135,37.540361798,2,"1","10714","10714.1"
126.875858412,37.540665312,3,"1","10714","10714.1"
126.875937332,37.540731834,4,"1","10714","10714.1"
126.876099351,37.540857371,5,"1","10714","10714.1"
126.876372338,37.541017544,6,"1","10714","10714.1"
126.876575274,37.541103464,7,"1","10714","10714.1"
126.876800556,37.541174693,8,"1","10714","10714.1"
126.87709208,37.54125468,9,"1","10714","10714.1"
126.878592583,37.541684502,10,"1","10714","10714.1"
126.879258005,37.541895814,11,"1","10714","10714.1"
126.879856567,37.54210841,12,"1","10714","10714.1"
126.87996002,37.542067172,13,"1","10714","10714.1"
126.880009539,37.541821587,14,"1","10714","10714.1"
127.008554288,37.491948,1,"1","10715","10715.1"
127.010600773,37.492589218,2,"1","10715","10715.1"
127.010921541,37.492686905,3,"1","10715","10715.1"
127.014734092,37.488569821,1,"1","10716","10716.1"
127.014543178,37.489700822,2,"1","10716","10716.1"
127.014432257,37.49033727,3,"1","10716","10716.1"
127.121959987,37.545915759,1,"1","10717","10717.1"
127.122064379,37.545948807,2,"1","10717","10717.1"
127.122516545,37.545880327,3,"1","10717","10717.1"
126.88192853,37.468137243,1,"1","10718","10718.1"
126.881931158,37.468247818,2,"1","10718","10718.1"
126.881446446,37.468771215,3,"1","10718","10718.1"
126.887753042,37.513289906,1,"1","10719","10719.1"
126.88759198,37.513391385,2,"1","10719","10719.1"
126.887281473,37.513467622,3,"1","10719","10719.1"
126.887076323,37.513526019,4,"1","10719","10719.1"
126.886614629,37.513762938,5,"1","10719","10719.1"
127.018521642,37.52627074,1,"1","10720","10720.1"
127.019095582,37.526648201,2,"1","10720","10720.1"
127.019627353,37.526994563,3,"1","10720","10720.1"
127.01962747,37.526994648,4,"1","10720","10720.1"
127.124717413,37.556774228,1,"1","10721","10721.1"
127.12490807,37.557242872,2,"1","10721","10721.1"
127.125143792,37.55768553,3,"1","10721","10721.1"
127.125227866,37.557845037,4,"1","10721","10721.1"
126.968660759,37.508304127,1,"1","10722","10722.1"
126.969794559,37.507901256,2,"1","10722","10722.1"
126.969979378,37.507833866,3,"1","10722","10722.1"
126.899673114,37.519423463,1,"1","10723","10723.1"
126.900082582,37.519352704,2,"1","10723","10723.1"
126.900197217,37.519319076,3,"1","10723","10723.1"
126.900290225,37.519280102,4,"1","10723","10723.1"
126.90043534,37.519221857,5,"1","10723","10723.1"
126.900504452,37.519187851,6,"1","10723","10723.1"
126.900622731,37.519116029,7,"1","10723","10723.1"
126.900802858,37.518996205,8,"1","10723","10723.1"
126.900867135,37.518944745,9,"1","10723","10723.1"
126.90089333,37.518908698,10,"1","10723","10723.1"
126.900908819,37.518878878,11,"1","10723","10723.1"
127.024604041,37.457898869,1,"1","10724","10724.1"
127.025375151,37.458229333,2,"1","10724","10724.1"
127.025491363,37.458283326,3,"1","10724","10724.1"
127.025635245,37.458370383,4,"1","10724","10724.1"
127.02570166,37.458424387,5,"1","10724","10724.1"
127.025804053,37.4585313,6,"1","10724","10724.1"
126.845318327,37.506706614,1,"1","10725","10725.1"
126.845049296,37.507239829,2,"1","10725","10725.1"
126.894968055,37.491836937,1,"1","10726","10726.1"
126.893587919,37.49095035,2,"1","10726","10726.1"
126.893211898,37.49071265,3,"1","10726","10726.1"
126.897576741,37.487133704,1,"1","10727","10727.1"
126.897898175,37.486862067,2,"1","10727","10727.1"
126.898180794,37.48664656,3,"1","10727","10727.1"
126.898477505,37.486468643,4,"1","10727","10727.1"
126.89857141,37.486416676,5,"1","10727","10727.1"
126.898708373,37.486295764,6,"1","10727","10727.1"
126.899233595,37.486008881,7,"1","10727","10727.1"
126.900086059,37.485556281,8,"1","10727","10727.1"
126.896332228,37.490852699,1,"1","10728","10728.1"
126.896159168,37.491322131,2,"1","10728","10728.1"
126.896049731,37.491634963,3,"1","10728","10728.1"
126.895961763,37.491656698,4,"1","10728","10728.1"
126.895866043,37.491913315,5,"1","10728","10728.1"
126.93971769,37.520748761,1,"1","10729","10729.1"
126.938905908,37.520247759,2,"1","10729","10729.1"
126.93795346,37.519653814,3,"1","10729","10729.1"
126.928278538,37.516817196,1,"1","10730","10730.1"
126.927844741,37.516191539,2,"1","10730","10730.1"
126.927370198,37.515516201,3,"1","10730","10730.1"
126.926765746,37.519383955,1,"1","10731","10731.1"
126.926787375,37.519458565,2,"1","10731","10731.1"
126.926826726,37.519514032,3,"1","10731","10731.1"
126.927378638,37.519852661,4,"1","10731","10731.1"
126.926573836,37.519590195,1,"1","10732","10732.1"
126.926519991,37.519626653,2,"1","10732","10732.1"
126.926461444,37.519668163,3,"1","10732","10732.1"
126.926375081,37.519763766,4,"1","10732","10732.1"
126.926091287,37.520076995,5,"1","10732","10732.1"
126.925658865,37.520513586,6,"1","10732","10732.1"
126.925654054,37.520554427,7,"1","10732","10732.1"
126.925671005,37.520592469,8,"1","10732","10732.1"
126.929570267,37.523032301,1,"1","10733","10733.1"
126.930180235,37.522420145,2,"1","10733","10733.1"
126.930488359,37.522104754,3,"1","10733","10733.1"
126.931962863,37.521077069,1,"1","10734","10734.1"
126.93120483,37.521846529,2,"1","10734","10734.1"
126.931025766,37.522029238,3,"1","10734","10734.1"
126.929440366,37.523166724,1,"1","10735","10735.1"
126.928143222,37.522368674,2,"1","10735","10735.1"
126.92758011,37.522027389,3,"1","10735","10735.1"
126.926836635,37.523067419,1,"1","10736","10736.1"
126.927704331,37.523606864,2,"1","10736","10736.1"
126.928452897,37.524072768,3,"1","10736","10736.1"
126.934953313,37.524763947,1,"1","10737","10737.1"
126.93340096,37.523793924,2,"1","10737","10737.1"
126.931944637,37.522887076,3,"1","10737","10737.1"
126.920655902,37.523023611,1,"1","10738","10738.1"
126.921228166,37.523387474,2,"1","10738","10738.1"
126.921600809,37.523604049,3,"1","10738","10738.1"
127.150368666,37.567074746,1,"1","10739","10739.1"
127.150939487,37.567247178,2,"1","10739","10739.1"
127.151895801,37.567660353,3,"1","10739","10739.1"
127.15212236,37.56776385,4,"1","10739","10739.1"
127.169484867,37.57819648,1,"1","10740","10740.1"
127.169749078,37.578267154,2,"1","10740","10740.1"
127.171070875,37.578477549,3,"1","10740","10740.1"
127.106167444,37.475431508,1,"1","10741","10741.1"
127.106274215,37.47497029,2,"1","10741","10741.1"
127.106450029,37.474249986,3,"1","10741","10741.1"
127.10681819,37.472837742,4,"1","10741","10741.1"
127.107002228,37.472143026,5,"1","10741","10741.1"
127.100202762,37.487071279,1,"1","10742","10742.1"
127.100026414,37.486995091,2,"1","10742","10742.1"
127.099639664,37.486873524,3,"1","10742","10742.1"
127.099329161,37.486750517,4,"1","10742","10742.1"
127.099155377,37.486666759,5,"1","10742","10742.1"
127.098881796,37.486521064,6,"1","10742","10742.1"
127.097842938,37.485824006,7,"1","10742","10742.1"
127.080072994,37.481670708,1,"1","10743","10743.1"
127.080089933,37.481613878,2,"1","10743","10743.1"
127.080141801,37.481558334,3,"1","10743","10743.1"
127.080452005,37.48113116,4,"1","10743","10743.1"
127.080532937,37.481052703,5,"1","10743","10743.1"
127.08060614,37.480994992,6,"1","10743","10743.1"
127.080709599,37.480942134,7,"1","10743","10743.1"
127.080804361,37.480906447,8,"1","10743","10743.1"
127.080876274,37.480887869,9,"1","10743","10743.1"
126.852263746,37.521558055,1,"1","10744","10744.1"
126.852106443,37.521508095,2,"1","10744","10744.1"
126.856186436,37.513618623,1,"1","10745","10745.1"
126.85595702,37.513547945,2,"1","10745","10745.1"
127.136436655,37.534412822,1,"1","10746","10746.1"
127.136519444,37.53438808,2,"1","10746","10746.1"
127.128778486,37.536790374,1,"1","10747","10747.1"
127.128865721,37.536762367,2,"1","10747","10747.1"
126.859173858,37.487651345,1,"1","10748","10748.1"
126.859346733,37.487853497,2,"1","10748","10748.1"
126.859530676,37.488074956,3,"1","10748","10748.1"
126.847468527,37.481836337,1,"1","10749","10749.1"
126.847532753,37.481861869,2,"1","10749","10749.1"
126.847747011,37.481918055,3,"1","10749","10749.1"
126.84618563,37.481331414,1,"1","10750","10750.1"
126.846373253,37.481582758,2,"1","10750","10750.1"
126.846421159,37.481633223,3,"1","10750","10750.1"
127.127178363,37.500713235,1,"1","10751","10751.1"
127.128012777,37.501600223,2,"1","10751","10751.1"
127.128425533,37.501644414,3,"1","10751","10751.1"
127.129042313,37.501236588,4,"1","10751","10751.1"
127.12640449,37.485945646,1,"1","10752","10752.1"
127.126512631,37.486173798,2,"1","10752","10752.1"
127.126493202,37.486218937,3,"1","10752","10752.1"
127.037974723,37.484938004,1,"1","10753","10753.1"
127.038163403,37.484962997,2,"1","10753","10753.1"
126.90089945,37.519145667,1,"1","10754","10754.1"
126.90071376,37.51927254,2,"1","10754","10754.1"
126.900652239,37.519280895,3,"1","10754","10754.1"
126.900532208,37.519341113,4,"1","10754","10754.1"
126.900374919,37.519409086,5,"1","10754","10754.1"
126.900277142,37.519443961,6,"1","10754","10754.1"
126.900119145,37.519496936,7,"1","10754","10754.1"
126.900081802,37.519505994,8,"1","10754","10754.1"
126.899897605,37.519540392,9,"1","10754","10754.1"
126.899789783,37.519561784,10,"1","10754","10754.1"
126.899717083,37.519591456,11,"1","10754","10754.1"
127.104014203,37.504155434,1,"1","10755","10755.1"
127.104371141,37.504271621,2,"1","10755","10755.1"
127.104791496,37.504392451,3,"1","10755","10755.1"
127.105128277,37.504494923,4,"1","10755","10755.1"
127.105481052,37.504612965,5,"1","10755","10755.1"
127.105494383,37.504683848,6,"1","10755","10755.1"
127.097201238,37.50362527,1,"1","10756","10756.1"
127.097266127,37.504496284,2,"1","10756","10756.1"
127.09737566,37.505810833,3,"1","10756","10756.1"
127.092458962,37.50292841,1,"1","10757","10757.1"
127.092882319,37.502808978,2,"1","10757","10757.1"
127.093219407,37.502724783,3,"1","10757","10757.1"
127.093620606,37.50263578,4,"1","10757","10757.1"
127.09404084,37.502561419,5,"1","10757","10757.1"
127.094458679,37.502491847,6,"1","10757","10757.1"
127.095088509,37.502407522,7,"1","10757","10757.1"
127.095242185,37.502390691,8,"1","10757","10757.1"
127.121847357,37.530520819,1,"1","10758","10758.1"
127.121746662,37.530543711,2,"1","10758","10758.1"
127.128292034,37.527552474,1,"1","10759","10759.1"
127.128220288,37.527587356,2,"1","10759","10759.1"
127.129476171,37.527003322,1,"1","10760","10760.1"
127.129408588,37.527037441,2,"1","10760","10760.1"
127.130030063,37.526745259,1,"1","10761","10761.1"
127.129970828,37.526649602,2,"1","10761","10761.1"
127.127372488,37.549283726,1,"1","10762","10762.1"
127.127383284,37.549315467,2,"1","10762","10762.1"
127.12771793,37.550219586,1,"1","10763","10763.1"
127.127471576,37.550289776,2,"1","10763","10763.1"
127.127388361,37.550071989,1,"1","10764","10764.1"
127.127622909,37.549993573,2,"1","10764","10764.1"
127.1271118,37.548534401,1,"1","10765","10765.1"
127.12712335,37.548567603,2,"1","10765","10765.1"
127.127072958,37.549197903,1,"1","10766","10766.1"
127.127051352,37.549139827,2,"1","10766","10766.1"
127.12457563,37.542180032,1,"1","10767","10767.1"
127.124550343,37.542112273,2,"1","10767","10767.1"
127.036539635,37.547604003,1,"1","10768","10768.1"
127.036395978,37.548083894,2,"1","10768","10768.1"
127.035960078,37.549513527,3,"1","10768","10768.1"
127.035603894,37.550732074,4,"1","10768","10768.1"
127.086746678,37.530421365,1,"1","10769","10769.1"
