관리일자,지사,노선코드,노선명,방향,차로,시점,종점,포장형태,표층재,교면구분,교량명,공사구분
20160923,부안지사,0150,서해안선,목포,2,120,120,아스팔트,,토공부,,신설
2003,구미지사,0010,경부선,서울,4,179,179,콘크리트,JCP,토공부,,확장
1987,경기광주지사,0350,통영대전선,중부선,하남,2,364,364,콘크리트,CRCP,토공부,,신설
20161026,산청지사,0350,통영대전선,중부선,통영,2,71,73,콘크리트,JCP,토공부,,신설
2009,울산지사,0010,경부선,부산,1,51,51,콘크리트,LMC,교량부,전읍교,재포장
1998,산청지사,0350,통영대전선,중부선,하남,2,68,68,아스팔트,일반아스팔트,교량부,묵곡교,신설
20081111,산청지사,0350,통영대전선,중부선,하남,2,68,69,콘크리트,,토공부,,신설
2002,동서울지사,1001,서울외곽순환선(판교퇴계원),퇴계원,4,1,1,아스팔트,일반아스팔트,토공부,,확장
1989,울산지사,0010,경부선,부산,1,51,52,콘크리트,JCP,토공부,,재포장
2002,동서울지사,1001,서울외곽순환선(판교퇴계원),퇴계원,1,12,13,콘크리트,LMC,교량부,거여고가교,확장
2003,구미지사,0010,경부선,부산,4,143,147,콘크리트,JCP,토공부,,확장
2001,울산지사,0010,경부선,부산,1,52,53,아스팔트,일반아스팔트,토공부,,선형개량
2001,울산지사,0010,경부선,부산,1,53,53,아스팔트,SMA,교량부,미호육교,선형개량
2003,구미지사,0010,경부선,서울,4,179,179,아스팔트,SMA,교량부,진줄교,확장
2003,구미지사,0010,경부선,서울,4,182,182,아스팔트,SMA,교량부,송천교,확장
20151203,진주지사,0102,남해선(순천부산),순천,2,37,37,아스팔트,,토공부,,확장
20141112,고령지사,4510,중부내륙선의 지선,대구,1,16,16,아스팔트,,토공부,,확장
1996,화성지사,0150,서해안선,서울,3,310,310,아스팔트,일반아스팔트,교량부,양노3교,신설
2001,울산지사,0010,경부선,부산,1,53,53,콘크리트,JCP,토공부,,선형개량
1996,화성지사,0150,서해안선,서울,3,315,315,아스팔트,일반아스팔트,토공부,,신설
20141112,고령지사,4510,중부내륙선의 지선,대구,2,16,16,아스팔트,,교량부,기세곡천교,확장
2002,화성지사,0400,평택제천선,제천,1,19,19,아스팔트,일반아스팔트,교량부,칠괴교,신설
2002,화성지사,0400,평택제천선,제천,2,10,10,아스팔트,일반아스팔트,교량부,양교4교,신설
20141112,고령지사,4510,중부내륙선의 지선,대구,2,16,16,아스팔트,,토공부,,확장
20141112,고령지사,4510,중부내륙선의 지선,대구,1,16,16,아스팔트,,토공부,,확장
20141029,군위지사,0550,중앙선,부산,2,157,157,아스팔트,,토공부,,확장
20151203,진주지사,0102,남해선(순천부산),순천,2,37,37,아스팔트,,토공부,,확장
20141110,고령지사,4510,중부내륙선의 지선,대구,5,16,16,아스팔트,,교량부,기세곡천교,확장
2007,진안지사,0205,익산장수선,익산,1,54,54,콘크리트,JCP,토공부,,신설
20141029,군위지사,0550,중앙선,부산,2,157,157,콘크리트,JCP,토공부,,확장
20140926,군위지사,0550,중앙선,부산,2,166,166,아스팔트,,교량부,기도1교,확장
2001,무주지사,0205,익산장수선,익산,1,60,61,아스팔트,일반아스팔트,교량부,삼봉교,신설
2001,무주지사,0205,익산장수선,익산,1,61,61,콘크리트,JCP,토공부,,신설
20080902,군위지사,0550,중앙선,부산,1,165,165,아스팔트,,교량부,마전교,확장
20080902,군위지사,0550,중앙선,부산,1,170,170,아스팔트,,교량부,창길2교,확장
2007,진안지사,0205,익산장수선,익산,2,14,14,콘크리트,JCP,토공부,,신설
2007,진안지사,0205,익산장수선,익산,2,14,15,콘크리트,LMC,교량부,명덕2교,신설
2001,울산지사,0010,경부선,부산,1,53,53,아스팔트,SMA,교량부,하동교,선형개량
2001,울산지사,0010,경부선,부산,1,53,53,아스팔트,일반아스팔트,토공부,,선형개량
1996,화성지사,0150,서해안선,서울,1,326,326,콘크리트,JCP,토공부,,신설
1996,화성지사,0150,서해안선,서울,1,326,326,아스팔트,일반아스팔트,교량부,안산천1교,신설
2001,울산지사,0010,경부선,부산,1,53,53,아스팔트,SMA,교량부,미호교,선형개량
20140926,군위지사,0550,중앙선,부산,2,166,166,아스팔트,,교량부,기도1교,확장
2007,진안지사,0205,익산장수선,익산,2,20,21,콘크리트,JCP,터널부,소양1터널,신설
2007,진안지사,0205,익산장수선,익산,2,21,21,콘크리트,JCP,토공부,,신설
2007,진안지사,0205,익산장수선,익산,2,21,22,콘크리트,LMC,교량부,화심1교,신설
2009,부여지사,1510,서천공주선,서천,2,59,59,콘크리트,LMC,교량부,유구천교,신설
2009,부여지사,1510,서천공주선,서천,2,59,60,콘크리트,JCP,토공부,,신설
2009,부여지사,1510,서천공주선,서천,2,60,60,콘크리트,LMC,교량부,단지1교,신설
2009,부여지사,1510,서천공주선,서천,2,60,60,콘크리트,JCP,토공부,,신설
2009,부여지사,1510,서천공주선,서천,2,60,60,콘크리트,LMC,교량부,단지2교,신설
2009,부여지사,1510,서천공주선,서천,2,60,61,콘크리트,JCP,토공부,,신설
2001,부안지사,0150,서해안선,목포,1,76,77,콘크리트,JCP,토공부,,신설
20170614,무주지사,0350,통영대전선,중부선,통영,2,166,166,아스팔트,,토공부,,신설
2001,부안지사,0150,서해안선,목포,1,77,77,아스팔트,일반아스팔트,교량부,고창IC교,신설
2001,부안지사,0150,서해안선,목포,1,77,77,콘크리트,JCP,토공부,,신설
2001,부안지사,0150,서해안선,목포,1,77,78,아스팔트,일반아스팔트,교량부,고창천교,신설
20170614,무주지사,0350,통영대전선,중부선,통영,2,166,166,아스팔트,,토공부,,신설
2001,부안지사,0150,서해안선,목포,1,79,79,아스팔트,일반아스팔트,교량부,신월교,신설
20170614,무주지사,0350,통영대전선,중부선,통영,2,166,166,아스팔트,,토공부,,신설
2001,부안지사,0150,서해안선,목포,1,82,82,콘크리트,JCP,토공부,,신설
20170614,무주지사,0350,통영대전선,중부선,통영,2,166,167,아스팔트,,토공부,,신설
2005,서울산지사,0010,경부선,서울,1,23,23,콘크리트,JCP,토공부,,확장
2000,무주지사,0350,통영대전선,중부선,통영,1,178,179,아스팔트,일반아스팔트,토공부,,신설
2005,서울산지사,0010,경부선,서울,1,23,24,콘크리트,JCP,토공부,,확장
2000,무주지사,0350,통영대전선,중부선,통영,1,179,179,아스팔트,일반아스팔트,교량부,현내1교,신설
2005,서울산지사,0010,경부선,서울,1,24,24,콘크리트,JCP,토공부,,확장
2005,서울산지사,0010,경부선,서울,1,24,24,아스팔트,SMA,토공부,,확장
1995,창녕지사,0450,중부내륙선,창원,1,17,17,아스팔트,,토공부,,확장
2001,제천지사,0550,중앙선,부산,2,266,268,콘크리트,JCP,토공부,,신설
1995,창녕지사,0450,중부내륙선,창원,1,17,18,아스팔트,일반아스팔트,토공부,,확장
2001,부안지사,0150,서해안선,목포,2,101,101,아스팔트,일반아스팔트,교량부,동정교,신설
2001,무주지사,0350,통영대전선,중부선,하남,1,160,160,아스팔트,일반아스팔트,교량부,삼가1교,신설
2005,서울산지사,0010,경부선,서울,1,24,24,콘크리트,JCP,토공부,,확장
2005,서울산지사,0010,경부선,서울,1,24,26,콘크리트,JCP,토공부,,재포장
2005,서울산지사,0010,경부선,서울,1,27,27,콘크리트,JCP,토공부,,재포장
2005,서울산지사,0010,경부선,서울,1,28,28,아스팔트,SMA,교량부,백록1교,확장
2005,서울산지사,0010,경부선,서울,1,30,30,아스팔트,SMA,교량부,답곡교,확장
20090518,전주지사,0250,논산천안선,호남선,순천,1,126,126,아스팔트,,토공부,,재포장
2009,공주지사,0305,당진대전선,대전,1,74,75,콘크리트,JCP,토공부,,신설
20090518,전주지사,0250,논산천안선,호남선,순천,1,126,126,아스팔트,,토공부,,재포장
20160607,보은지사,0303,청주상주선,청주,2,22,22,아스팔트,,토공부,,신설
20151007,전주지사,0250,논산천안선,호남선,순천,1,125,125,아스팔트,,토공부,,재포장
2001,부안지사,0150,서해안선,목포,1,82,83,콘크리트,JCP,토공부,,신설
20130619,이천지사,0500,영동선,강릉,4,85,85,아스팔트,,토공부,,확장
2001,부안지사,0150,서해안선,목포,1,83,83,아스팔트,일반아스팔트,토공부,,신설
20131031,함평지사,0121,무안광주선,무안,1,11,11,콘크리트,,토공부,,신설
20150618,부안지사,0150,서해안선,목포,2,113,114,아스팔트,,토공부,,신설
20150624,부안지사,0150,서해안선,목포,2,123,124,아스팔트,,토공부,,신설
20091120,부안지사,0150,서해안선,목포,2,123,123,아스팔트,,토공부,,신설
2011,구례지사,0270,순천완주선,완주,2,52,53,콘크리트,JCP,토공부,,신설
2011,구례지사,0270,순천완주선,완주,2,53,53,콘크리트,LMC,교량부,서남원IC교,신설
2011,구례지사,0270,순천완주선,완주,2,53,53,콘크리트,JCP,토공부,,신설
2011,구례지사,0270,순천완주선,완주,2,53,53,콘크리트,LMC,교량부,송내천교,신설
2011,구례지사,0270,순천완주선,완주,2,53,54,콘크리트,JCP,토공부,,신설
2011,구례지사,0270,순천완주선,완주,2,54,54,콘크리트,LMC,교량부,요천교,신설
2011,구례지사,0270,순천완주선,완주,2,54,55,콘크리트,JCP,토공부,,신설
2011,구례지사,0270,순천완주선,완주,2,55,55,콘크리트,LMC,교량부,지당교,신설
2011,구례지사,0270,순천완주선,완주,2,56,56,콘크리트,LMC,교량부,대곡천교,신설
2011,구례지사,0270,순천완주선,완주,2,57,57,콘크리트,LMC,교량부,정송교,신설
20110518,전주지사,0250,논산천안선,호남선,순천,1,131,132,아스팔트,,토공부,,재포장
2010,구례지사,0270,순천완주선,완주,2,58,58,콘크리트,LMC,교량부,남원JCT교,신설
2010,구례지사,0270,순천완주선,완주,2,58,59,콘크리트,JCP,토공부,,신설
2010,구례지사,0270,순천완주선,완주,2,59,59,콘크리트,LMC,교량부,남원JCT1교,신설
2010,구례지사,0270,순천완주선,완주,2,59,59,콘크리트,JCP,토공부,,신설
2010,구례지사,0270,순천완주선,완주,2,59,59,콘크리트,LMC,교량부,대곡교,신설
20111006,창원지사,0102,남해선(순천부산),부산,1,131,132,콘크리트,JCP,토공부,,확장
2001,무주지사,0350,통영대전선,중부선,통영,2,165,165,아스팔트,일반아스팔트,토공부,,신설
20140711,동서울지사,1001,서울외곽순환선(판교퇴계원),판교,1,33,33,아스팔트,,교량부,1000B37213,확장
2001,제천지사,0550,중앙선,춘천,1,281,281,아스팔트,일반아스팔트,교량부,장평교,신설
2000,무주지사,0350,통영대전선,중부선,하남,2,174,174,콘크리트,JCP,토공부,,신설
20150709,제천지사,0550,중앙선,부산,2,281,281,아스팔트,,교량부,장평천1교,확장
20131007,원주지사,0500,영동선,강릉,2,149,151,아스팔트,,토공부,,확장
20091103,강릉지사,0650,동해선,속초,2,73,73,아스팔트,,교량부,장덕교,신설
20081009,대관령지사,0500,영동선,강릉,2,180,180,아스팔트,,교량부,백옥포교,확장
20131001,대관령지사,0500,영동선,강릉,2,181,181,아스팔트,,토공부,,확장
20150709,제천지사,0550,중앙선,부산,2,281,281,아스팔트,,교량부,장평천1교,확장
20131007,원주지사,0500,영동선,강릉,2,151,151,아스팔트,,토공부,,확장
20131007,원주지사,0500,영동선,강릉,2,151,151,아스팔트,,교량부,상대3교,확장
20130925,화성지사,0400,평택제천선,평택,3,10,10,아스팔트,,교량부,안화2교,신설
20150709,제천지사,0550,중앙선,부산,2,281,281,아스팔트,,토공부,,확장
20131007,원주지사,0500,영동선,강릉,2,151,151,아스팔트,,교량부,상대3교,확장
20101108,보령지사,0150,서해안선,목포,1,177,177,아스팔트,,토공부,,신설
20120919,부안지사,0150,서해안선,서울,2,104,104,아스팔트,,토공부,,신설
20081006,군위지사,0550,중앙선,부산,1,124,125,콘크리트,JCP,토공부,,확장
20100323,부안지사,0150,서해안선,서울,2,104,105,아스팔트,일반아스팔트,토공부,,신설
20081006,군위지사,0550,중앙선,부산,2,124,124,아스팔트,,토공부,,확장
2000,군위지사,0550,중앙선,부산,1,129,130,아스팔트,일반아스팔트,교량부,다부2교,확장
2000,군위지사,0550,중앙선,부산,2,129,130,아스팔트,일반아스팔트,교량부,다부2교,확장
20091224,군위지사,0550,중앙선,부산,2,130,133,콘크리트,,토공부,,확장
20091224,군위지사,0550,중앙선,부산,2,133,133,콘크리트,JCP,토공부,,확장
2000,군위지사,0550,중앙선,부산,2,133,133,아스팔트,일반아스팔트,교량부,천평교,확장
20130925,화성지사,0400,평택제천선,평택,3,10,11,아스팔트,,토공부,,신설
2001,군포지사,0500,영동선,인천,3,22,22,콘크리트,JCP,토공부,,확장
20131007,원주지사,0500,영동선,강릉,2,151,151,아스팔트,일반아스팔트,교량부,상대3교,확장
20080902,군위지사,0550,중앙선,부산,2,160,160,아스팔트,,교량부,사부교,확장
20080717,군위지사,0550,중앙선,부산,1,155,155,아스팔트,,교량부,오곡2교,확장
20141117,화성지사,0150,서해안선,목포,2,322,322,아스팔트,,토공부,,신설
20080902,군위지사,0550,중앙선,부산,2,162,163,아스팔트,일반아스팔트,토공부,,확장
2002,충주지사,0450,중부내륙선,양평,2,253,253,아스팔트,SMA,교량부,단평3교,신설
20150702,제천지사,0550,중앙선,부산,1,301,301,아스팔트,일반아스팔트,토공부,,확장
1985,대전지사,2510,호남선의 지선,대전,2,50,50,아스팔트,일반아스팔트,토공부,,확장
2001,제천지사,0550,중앙선,춘천,1,281,281,콘크리트,JCP,토공부,,신설
20130925,화성지사,0400,평택제천선,평택,3,11,11,아스팔트,일반아스팔트,토공부,,신설
20150714,제천지사,0550,중앙선,춘천,2,281,281,아스팔트,,교량부,장평천1교,신설
20150714,제천지사,0550,중앙선,춘천,2,281,281,아스팔트,,교량부,장평천1교,신설
2001,보령지사,0150,서해안선,서울,1,192,194,콘크리트,JCP,토공부,,신설
20150714,제천지사,0550,중앙선,춘천,2,281,281,콘크리트,JCP,토공부,,신설
2001,보령지사,0150,서해안선,서울,1,194,194,아스팔트,일반아스팔트,교량부,대천IC교,신설
20150707,제천지사,0550,중앙선,춘천,1,301,301,아스팔트,,터널부,치악1터널,신설
2000,무주지사,0350,통영대전선,중부선,하남,2,196,196,콘크리트,JCP,토공부,,신설
20160715,무주지사,0350,통영대전선,중부선,하남,2,178,178,아스팔트,,토공부,,신설
20080922,양산지사,0550,중앙선,춘천,1,3,4,아스팔트,,토공부,,신설
2001,산청지사,0350,통영대전선,중부선,하남,2,113,113,아스팔트,일반아스팔트,교량부,시목2교,신설
20110615,원주지사,0500,영동선,강릉,2,129,129,아스팔트,,토공부,,확장
20160715,무주지사,0350,통영대전선,중부선,하남,2,178,178,아스팔트,일반아스팔트,토공부,,신설
2001,보령지사,0150,서해안선,서울,2,212,212,콘크리트,JCP,토공부,,신설
20110615,원주지사,0500,영동선,강릉,2,129,129,콘크리트,,토공부,,확장
2001,보령지사,0150,서해안선,서울,2,213,213,콘크리트,JCP,토공부,,신설
2001,보령지사,0150,서해안선,서울,2,213,213,아스팔트,일반아스팔트,토공부,,신설
