2012 02 09   11.98   -8.81  -11.70   -2.23  -14.21   -8.40              0.65              0.65              -999              3.76
2012 02 10   11.88   -7.92  -11.14   -1.05  -12.93   -6.95              0.63              0.63              -999              3.64
2012 02 11   13.80   -8.44  -12.46   -1.21  -15.02   -8.07              0.69              0.69              4.21              4.17
2012 02 12   11.63   -5.55  -11.15    0.88  -10.75   -4.54              0.69              0.69              4.19              4.12
2012 02 13    8.49   -1.91   -6.90    4.45   -4.04   -0.35              0.55              0.55              -999              3.36
2012 02 14    9.16   -0.70   -4.42    5.37   -3.79    0.08              0.67              0.67              4.15              4.09
2012 02 15    8.01   -3.03   -9.19    1.25   -6.76   -3.46              0.68              0.68              4.39              4.10
2012 02 16   10.35   -5.87  -11.07   -0.27  -10.62   -6.15              0.70              0.70              4.43              4.38
2012 02 17    9.54   -9.22  -14.13   -4.27  -13.81   -9.70              0.71              0.71              4.51              4.46
2012 02 18   11.41   -9.72  -14.19   -4.12  -15.52  -10.39              0.72              0.72              4.58              4.56
2012 02 19   13.59   -8.28  -12.17   -1.10  -14.70   -8.27              0.71              0.71              4.61              4.61
2012 02 20   13.61   -4.90   -6.44    3.34  -10.27   -3.92              0.71              0.71              -999              4.46
2012 02 21    7.28   -3.58   -3.73    2.10   -5.18   -2.00              0.41              0.41              -999              2.70
2012 02 22   13.22   -0.92   -1.47    7.22   -5.99    0.63              0.60              0.60              -999              3.87
2012 02 23    8.58    0.85   -1.74    6.40   -2.17    1.30              0.60              0.60              -999              4.00
2012 02 24   10.24    0.87   -1.22    7.07   -3.18    1.12              0.53              0.53              -999              3.56
2012 02 25    8.27   -0.02   -4.08    3.33   -4.94   -0.52              0.36              0.36              -999              2.43
2012 02 26    8.45   -2.01   -8.14    2.06   -6.39   -2.99              0.55              0.55              -999              3.70
2012 02 27   11.92   -2.85   -9.85    2.71   -9.21   -3.31              0.75              0.75              5.01              5.00
2012 02 28   10.06   -2.40   -6.39    3.24   -6.81   -1.21              -999              -999              -999              -999
2012 02 29   11.62    0.18   -4.58    7.45   -4.16    1.34              0.70              0.70              -999              4.83
2012 03 01   10.18    3.09   -4.27   10.81    0.63    4.27              0.69              0.69              4.92              4.85
2012 03 02    8.39    1.99    0.05    6.45   -1.94    2.13              0.26              0.26              -999              1.86
2012 03 03    9.64    2.76   -1.70    8.07   -1.56    2.21              0.54              0.54              -999              3.89
2012 03 04    8.06    2.24   -0.61    6.71   -1.35    2.44              0.48              0.48              -999              3.50
2012 03 05    4.01    2.28    0.43    5.23    1.21    2.51              0.19              0.19              -999              1.40
2012 03 06    6.70    1.12   -0.34    3.98   -2.71    1.19              0.19              0.19              -999              1.42
2012 03 07    9.64    0.22   -3.56    5.66   -3.98   -0.23              0.61              0.61              -999              4.57
2012 03 08    8.68   -0.92   -5.76    4.38   -4.29   -1.02              0.49              0.49              -999              3.77
2012 03 09    9.23    1.01   -2.86    5.86   -3.37    0.81              0.48              0.48              -999              3.57
2012 03 10    8.81    1.84   -2.33    6.18   -2.63    1.24              0.55              0.55              -999              4.14
2012 03 11    5.05   -3.06   -9.51   -1.43   -6.48   -4.07              0.68              0.68              -999              5.39
2012 03 12    9.52   -2.45   -9.54    1.62   -7.90   -3.54              0.73              0.73              5.69              5.69
2012 03 13   11.44   -1.23   -6.46    4.73   -6.71   -1.48              0.68              0.68              5.68              5.44
2012 03 14    9.27    0.30   -2.03    5.51   -3.76    0.48              0.32              0.32              -999              2.50
2012 03 15   13.41    1.43   -5.64    8.51   -4.90    1.71              0.72              0.72              5.83              5.74
2012 03 16   10.32    4.70    1.21   10.47    0.15    4.79              0.40              0.40              -999              3.28
2012 03 17   10.81    7.57    4.38   13.93    3.12    7.68              0.51              0.51              -999              4.10
2012 03 18   14.00    4.34    1.90   10.63   -3.37    3.96              0.55              0.55              -999              4.46
2012 03 19    9.62    0.06   -6.24    5.04   -4.58   -0.61              0.59              0.59              -999              4.87
2012 03 20   11.62    0.59   -6.63    6.72   -4.90   -0.17              0.72              0.72              6.07              6.07
2012 03 21   12.49    1.05   -5.17    7.80   -4.69    0.52              0.72              0.72              6.17              6.07
2012 03 22   11.81    4.44    0.70   10.29   -1.52    3.86              0.49              0.49              -999              4.11
2012 03 23    5.45    2.01    0.58    5.16   -0.29    2.13              0.16              0.16              -999              1.35
2012 03 24    8.03    1.08   -3.79    5.13   -2.91    0.88              0.49              0.49              -999              4.21
2012 03 25   10.14    0.22   -5.39    5.38   -4.75   -0.08              0.53              0.53              -999              4.63
2012 03 26   12.28    0.83   -4.35    7.30   -4.98    0.20              0.74              0.74              6.32              6.32
2012 03 27   12.43    3.34    0.78    9.92   -2.51    2.91              0.54              0.54              -999              4.79
2012 03 28   12.23    6.44    1.04   14.00    1.78    6.93              0.68              0.68              -999              5.89
2012 03 29   12.18    5.83    4.50   11.30   -0.88    6.37              0.49              0.49              -999              4.39
2012 03 30    9.62    5.98    3.64   10.35    0.73    5.93              0.30              0.30              -999              2.65
2012 03 31   10.58    1.93   -4.28    7.06   -3.52    1.42              0.57              0.57              -999              5.08
2012 04 01   12.23    1.73   -6.27    7.51   -4.72    1.59              0.70              0.70              6.59              6.55
2012 04 02   10.79    5.45    2.33   10.62   -0.17    5.89              0.33              0.33              -999              3.01
2012 04 03    9.57    1.99   -0.83    6.49   -3.09    2.33              0.24              0.24              -999              2.17
2012 04 04   15.14    3.23   -0.01   11.24   -3.90    3.48              0.66              0.66              -999              6.05
2012 04 05   12.69    2.73   -2.61    9.75   -2.94    2.81              0.54              0.54              -999              4.95
2012 04 06   11.53    1.98   -3.56    7.64   -3.89    1.70              0.61              0.61              -999              5.69
2012 04 07   13.83    2.61   -4.59    9.40   -4.43    1.96              0.75              0.75              6.83              6.83
2012 04 08   16.81    6.84    2.71   15.23   -1.58    6.80              0.71              0.71              6.69              6.61
2012 04 09   14.43    9.99    4.57   18.64    4.21   11.02              0.68              0.68              6.83              6.62
2012 04 10    9.43   10.19    8.49   15.09    5.65   10.82              0.20              0.20              -999              1.89
2012 04 11   15.77   10.33    6.94   17.47    1.70   10.13              0.46              0.46              -999              4.39
2012 04 12    9.24    5.14    1.08    9.28    0.04    4.82              0.46              0.46              -999              4.46
2012 04 13   11.29    8.01    4.03   14.42    3.13    7.44              0.49              0.49              -999              4.75
2012 04 14   12.69    9.03    5.09   15.84    3.14    8.15              0.73              0.73              7.03              6.89
2012 04 15   15.27   10.82    6.16   19.25    3.99   10.16              0.69              0.69              7.03              6.72
2012 04 16   12.99    9.07    4.25   16.97    3.98    9.11              0.68              0.68              7.03              6.75
2012 04 17   15.93    9.39    3.70   16.93    1.00    9.44              0.67              0.67              7.16              6.73
2012 04 18   15.80   10.42    4.74   18.21    2.41   11.00              0.56              0.56              -999              5.62
2012 04 19   12.73   11.80    6.08   19.19    6.47   12.20              0.65              0.65              -999              6.58
2012 04 20   13.31   12.57    8.37   19.04    5.73   12.25              0.59              0.59              6.99              5.87
2012 04 21    6.63    9.40    7.89   12.78    6.15    9.61              0.12              0.12              -999              1.20
2012 04 22    6.07    9.21    8.12   13.02    6.95    9.12              0.17              0.17              -999              1.77
2012 04 23   11.63   11.63    9.60   18.33    6.70   11.36              0.29              0.29              -999              2.99
2012 04 24   16.34   15.14   11.89   23.25    6.91   15.84              0.65              0.65              -999              6.65
2012 04 25    6.10   12.35   10.57   15.27    9.17   13.09              0.16              0.16              -999              1.61
2012 04 26   11.53    9.70    3.84   14.87    3.34    9.39              0.73              0.73              7.56              7.49
2012 04 27   16.93   10.04    4.28   18.99    2.05   10.31              0.71              0.71              7.48              7.29
2012 04 28   13.99   12.45    8.51   19.34    5.35   12.88              0.71              0.71              7.34              7.24
2012 04 29   11.29   14.05    8.44   21.44   10.15   16.16              0.59              0.59              -999              6.10
2012 04 30   13.77   16.00   10.97   23.68    9.91   16.78              0.69              0.69              7.36              7.33
2012 05 01   11.93   15.87   12.40   22.50   10.58   16.55              0.49              0.49              -999              5.08
2012 05 02   11.97   17.21   13.46   23.14   11.17   16.95              0.63              0.63              7.29              6.76
2012 05 03   10.11   15.58   11.64   20.77   10.66   15.18              0.58              0.58              -999              6.29
2012 05 04   14.65   15.82   11.72   23.88    9.23   15.71              0.72              0.72              7.48              7.48
2012 05 05   13.65   14.58    8.31   22.22    8.57   14.26              0.68              0.68              7.69              7.53
2012 05 06   14.45   12.82    5.46   20.58    6.13   13.15              0.71              0.71              7.80              7.73
2012 05 07   14.43   14.19    7.73   22.29    7.86   15.14              0.68              0.68              7.71              7.62
2012 05 08   14.57   16.43    8.80   24.59   10.02   17.43              0.62              0.62              7.67              6.83
2012 05 09   13.45   16.23   10.95   24.06   10.60   16.37              0.69              0.69              7.69              7.56
2012 05 10   13.46   14.88    9.88   21.60    8.14   14.24              -999              -999              -999              -999
2012 05 11    8.12   13.99    9.89   17.13    9.01   13.29              0.34              0.34              -999              3.79
2012 05 12   10.33   15.29   10.53   19.62    9.29   14.19              0.53              0.53              -999              5.87
2012 05 13   10.39   16.27   11.36   21.47   11.08   16.00              0.60              0.60              -999              6.81
2012 05 14    5.16   14.69   12.81   17.42   12.26   15.12              0.11              0.11              -999              1.23
2012 05 15   11.75   15.85   10.38   21.17    9.41   15.23              0.66              0.66              -999              7.38
2012 05 16   10.62   15.10    8.56   20.20    9.58   14.72              0.68              0.68              7.90              7.48
2012 05 17    7.49   12.50    8.52   16.84    9.35   13.36              0.39              0.39              -999              4.34
2012 05 18   13.72   14.64    9.02   21.93    8.22   14.75              0.70              0.70              7.96              7.75
2012 05 19   12.18   15.64    8.16   22.81   10.63   16.26              0.61              0.61              -999              6.91
2012 05 20   16.01   18.15   10.73   26.51   10.50   18.39              0.70              0.70              7.92              7.85
2012 05 21   13.61   18.05   11.12   24.83   11.22   18.03              0.69              0.69              7.99              7.91
2012 05 22   13.34   18.83   11.54   25.04   11.71   18.83              0.68              0.68              -999              7.66
2012 05 23   11.79   18.22   11.14   24.69   12.90   18.45              0.69              0.69              7.96              7.74
2012 05 24    9.05   16.50   12.56   21.39   12.34   16.66              0.35              0.35              -999              4.03
2012 05 25   12.64   17.05   10.88   23.90   11.26   17.05              0.67              0.67              8.09              7.82
2012 05 26   13.08   15.72    9.14   23.30   10.22   16.09              0.54              0.54              -999              6.20
2012 05 27   11.77   17.41   13.58   22.74   10.98   17.33              0.39              0.39              -999              4.44
2012 05 28   10.82   18.89   14.31   23.47   12.65   18.23              0.49              0.49              -999              5.57
2012 05 29   10.80   19.42   12.86   24.55   13.75   19.11              0.47              0.47              -999              5.39
2012 05 30    4.72   16.07   13.54   18.13   13.41   16.26              0.26              0.26              -999              3.02
2012 05 31   10.94   18.50   13.86   23.29   12.35   17.96              0.50              0.50              -999              5.74
2012 06 01   11.30   19.20   11.28   24.06   12.76   18.72              0.62              0.62              -999              7.18
2012 06 02    9.62   19.23   13.94   23.79   14.17   18.72              0.59              0.59              -999              6.92
2012 06 03   12.48   20.37   12.92   25.74   13.26   19.82              0.68              0.68              8.06              7.71
2012 06 04   10.45   19.53   13.10   25.12   14.66   19.38              0.60              0.60              -999              6.82
2012 06 05   11.03   20.17   15.28   25.46   14.44   19.52              0.59              0.59              -999              6.78
2012 06 06   11.76   21.24   15.28   26.39   14.64   20.29              0.58              0.58              -999              6.85
2012 06 07    9.60   21.33   16.40   25.29   15.69   20.88              0.58              0.58              -999              6.76
2012 06 08    7.11   20.46   16.62   23.96   16.85   20.23              0.40              0.40              -999              4.60
2012 06 09   11.86   22.16   15.69   26.96   15.10   21.47              0.61              0.61              -999              7.04
2012 06 10    9.95   22.01   16.78   26.04   16.09   21.25              0.53              0.53              -999              6.21
2012 06 11    8.19   21.54   16.28   24.95   16.76   20.79              0.40              0.40              -999              4.60
2012 06 12    9.50   21.10   15.62   25.62   16.12   20.39              0.52              0.52              -999              6.04
2012 06 13    9.19   21.01   15.12   24.98   15.79   20.03              0.56              0.56              -999              6.49
2012 06 14   12.04   21.63   15.29   26.68   14.64   20.68              0.64              0.64              7.99              7.36
2012 06 15    7.75   19.19   15.87   23.38   15.62   19.00              0.38              0.38              -999              4.35
2012 06 16   11.27   21.16   16.30   25.70   14.43   20.17              0.53              0.53              -999              6.15
2012 06 17   12.78   21.83   15.70   27.26   14.48   20.88              0.65              0.65              8.08              7.58
2012 06 18    9.69   22.49   15.22   27.29   17.60   22.12              0.60              0.60              -999              7.01
2012 06 19   11.56   22.77   15.89   28.71   17.15   22.21              0.65              0.65              7.98              7.58
2012 06 20   12.02   23.29   16.09   28.04   16.02   22.18              0.58              0.58              -999              6.76
2012 06 21   13.64   23.83   15.56   29.52   15.89   23.06              0.68              0.68              8.01              7.85
2012 06 22   10.08   22.09   16.83   27.00   16.92   21.46              0.44              0.44              -999              5.11
2012 06 23   11.02   23.85   17.36   28.82   17.80   23.38              0.62              0.62              7.86              7.33
2012 06 24   11.02   23.71   17.52   28.68   17.66   23.44              0.42              0.42              -999              4.86
2012 06 25   11.60   22.59   15.57   27.81   16.21   21.65              0.63              0.63              7.90              7.17
2012 06 26    9.61   21.04   14.94   25.40   15.79   20.25              0.61              0.61              -999              7.17
2012 06 27   12.84   22.08   15.02   27.28   14.44   20.89              0.57              0.57              -999              6.56
2012 06 28   12.76   23.59   16.20   27.84   15.07   22.20              0.45              0.45              -999              5.13
2012 06 29    8.94   23.69   18.22   27.41   18.48   23.00              0.55              0.55              -999              6.29
2012 06 30    6.57   22.36   20.49   25.73   19.16   22.23              0.18              0.18              -999              2.06
2012 07 01    9.59   23.03   19.08   27.04   17.44   22.09              0.37              0.37              -999              4.20
2012 07 02    9.37   22.31   18.09   26.42   17.04   21.55              0.53              0.53              -999              6.10
2012 07 03    9.46   22.95   19.33   26.58   17.12   22.27              0.39              0.39              -999              4.52
2012 07 04    7.65   24.11   20.46   27.54   19.89   23.38              0.42              0.42              -999              4.89
2012 07 05    4.88   22.24   20.87   24.81   19.93   22.12              0.20              0.20              -999              2.30
2012 07 06    6.55   20.70   19.50   23.92   17.38   20.89              0.14              0.14              -999              1.56
2012 07 07   10.51   22.35   17.99   27.30   16.79   22.15              0.64              0.64              -999              7.33
2012 07 08   11.71   23.90   19.36   29.16   17.45   23.39              0.63              0.63              -999              7.18
2012 07 09    9.07   23.60   19.94   28.11   19.04   23.64              0.58              0.58              -999              6.66
2012 07 10    6.77   22.89   20.35   26.95   20.18   23.09              0.28              0.28              -999              3.18
2012 07 11    8.37   23.03   20.88   26.98   18.61   22.70              0.21              0.21              -999              2.36
2012 07 12    8.08   22.76   19.97   26.03   17.95   22.36              0.42              0.42              -999              4.70
2012 07 13    6.62   24.45   22.43   28.00   21.39   24.36              0.42              0.42              -999              4.73
2012 07 14    6.97   21.55   19.52   25.26   18.28   21.49              0.22              0.22              -999              2.50
2012 07 15    6.09   19.83   17.96   23.83   17.74   19.77              0.14              0.14              -999              1.58
2012 07 16    6.28   21.15   18.80   23.96   17.68   20.90              0.32              0.32              -999              3.64
2012 07 17    6.94   23.02   21.04   26.57   19.63   23.00              0.36              0.36              -999              4.07
2012 07 18    5.33   23.68   22.30   26.47   21.14   23.92              0.30              0.30              -999              3.35
2012 07 19    5.63   23.24   21.66   26.18   20.55   23.18              0.20              0.20              -999              2.21
2012 07 20    7.44   24.12   21.25   27.77   20.33   23.95              0.45              0.45              -999              5.05
2012 07 21    9.25   24.54   20.80   29.15   19.91   24.42              0.58              0.58              -999              6.65
2012 07 22    7.44   24.35   22.53   28.46   21.02   24.32              0.33              0.33              -999              3.74
2012 07 23    4.95   24.84   23.44   27.78   22.83   24.97              0.32              0.32              -999              3.60
2012 07 24    6.00   24.96   22.66   28.23   22.24   25.00              0.50              0.50              -999              5.68
2012 07 25    7.87   25.12   22.04   29.29   21.42   25.22              0.60              0.60              -999              6.54
2012 07 26    7.62   24.87   21.75   28.97   21.35   24.85              0.62              0.62              -999              6.86
2012 07 27    8.14   24.99   22.43   29.15   21.00   24.77              0.55              0.55              -999              6.14
2012 07 28    8.31   25.49   22.61   29.37   21.06   25.29              0.45              0.45              -999              4.98
2012 07 29    8.09   25.83   23.52   29.65   21.56   25.75              0.47              0.47              -999              5.23
2012 07 30    4.74   25.59   24.11   28.04   23.30   25.54              0.44              0.44              -999              4.84
2012 07 31    5.60   26.39   23.89   29.49   23.89   26.51              0.50              0.50              -999              5.43
2012 08 01   10.29   26.95   23.39   32.11   21.81   26.99              0.59              0.59              -999              6.33
2012 08 02   10.14   26.45   22.97   31.41   21.26   26.41              0.58              0.58              -999              6.29
2012 08 03    8.53   27.29   23.74   31.38   22.85   27.17              0.59              0.59              -999              6.49
2012 08 04    9.57   27.35   23.02   31.46   21.89   27.21              0.63              0.63              -999              6.86
2012 08 05    9.41   27.79   23.32   32.66   23.25   27.87              0.67              0.67              7.20              7.04
2012 08 06    9.35   27.51   23.02   32.15   22.80   27.29              0.63              0.63              -999              6.74
2012 08 07    9.27   25.34   21.20   30.04   20.77   25.13              0.65              0.65              -999              6.94
2012 08 08   11.27   25.82   20.97   30.43   19.17   25.40              0.62              0.62              7.14              6.75
2012 08 09    7.43   26.44   22.56   30.18   22.75   26.22              0.51              0.51              -999              5.39
2012 08 10    5.06   24.92   22.06   27.87   22.80   25.04              0.30              0.30              -999              3.14
2012 08 11    6.85   25.31   21.67   28.48   21.64   25.37              0.42              0.42              -999              4.38
2012 08 12    6.19   25.31   22.68   28.27   22.08   25.13              0.19              0.19              -999              1.93
2012 08 13    8.06   24.01   21.25   27.66   19.60   23.85              0.50              0.50              -999              5.20
2012 08 14   10.95   23.95   20.38   28.77   17.82   23.63              0.58              0.58              -999              5.93
2012 08 15    5.10   23.91   23.30   25.80   20.70   24.08              0.07              0.07              -999              0.68
2012 08 16    8.34   24.02   20.51   27.79   19.45   23.72              0.35              0.35              -999              3.54
2012 08 17    8.16   25.54   22.89   29.35   21.19   25.36              0.46              0.46              -999              4.74
2012 08 18    5.48   25.64   24.16   28.76   23.29   25.67              0.20              0.20              -999              2.07
2012 08 19    3.85   25.52   24.41   27.86   24.01   25.65              0.35              0.35              -999              3.61
2012 08 20    3.68   25.38   23.99   27.59   23.90   25.41              0.25              0.25              -999              2.55
2012 08 21    4.52   24.18   23.16   26.30   21.78   24.29              0.34              0.34              -999              3.39
2012 08 22    4.40   21.64   19.43   24.05   19.65   21.47              0.25              0.25              -999              2.46
2012 08 23    4.91   20.65   19.40   23.51   18.60   20.79              0.23              0.23              -999              2.28
2012 08 24    5.68   20.68   19.20   23.98   18.30   20.83              0.28              0.28              -999              2.80
2012 08 25    7.34   23.32   21.68   27.33   19.98   23.46              0.37              0.37              -999              3.62
2012 08 26    7.99   24.94   22.15   29.56   21.57   25.13              0.52              0.52              -999              5.07
2012 08 27    8.44   24.27   21.73   28.88   20.44   24.55              0.50              0.50              -999              4.87
2012 08 28    4.89   23.57   22.15   26.94   22.05   24.32              0.09              0.09              -999              0.91
2012 08 29    5.35   23.59   21.66   26.87   21.52   23.56              0.51              0.51              -999              4.86
2012 08 30    6.10   20.67   19.64   22.87   16.77   21.12              0.11              0.11              -999              1.01
2012 08 31   10.13   20.89   17.80   25.33   15.21   20.84              0.60              0.60              6.48              5.66
2012 09 01    9.61   22.08   18.39   26.57   16.96   21.68              0.55              0.55              -999              5.16
2012 09 02    9.26   22.65   18.86   26.61   17.34   22.27              0.52              0.52              -999              4.92
2012 09 03    6.97   22.81   19.47   26.59   19.62   22.66              0.52              0.52              -999              4.85
2012 09 04    4.07   21.81   20.65   23.62   19.55   21.83              0.21              0.21              -999              1.97
2012 09 05    9.30   20.02   16.81   23.34   14.04   19.85              0.63              0.63              -999              5.73
2012 09 06   11.77   18.13   14.04   23.92   12.14   18.39              0.68              0.68              6.35              6.30
2012 09 07    9.36   19.12   15.13   23.75   14.40   19.41              0.57              0.57              6.24              5.24
2012 09 08    5.98   19.13   16.74   21.98   16.00   18.71              0.37              0.37              -999              3.39
2012 09 09    8.07   19.06   16.00   23.28   15.21   18.64              0.46              0.46              -999              4.10
2012 09 10    9.50   19.59   16.40   24.54   15.05   19.31              0.54              0.54              -999              4.86
2012 09 11   10.33   18.48   14.44   23.40   13.07   18.73              0.60              0.60              -999              5.44
2012 09 12    6.51   19.32   16.47   22.71   16.19   19.34              0.39              0.39              -999              3.49
2012 09 13    5.76   19.29   17.90   21.98   16.22   19.39              0.16              0.16              -999              1.39
2012 09 14    6.37   17.58   13.03   21.24   14.87   17.48              0.37              0.37              -999              3.28
2012 09 15    7.53   17.17   14.10   21.57   14.05   17.25              0.51              0.51              -999              4.43
2012 09 16    4.72   16.42   14.74   19.03   14.31   16.59              0.23              0.23              -999              2.03
2012 09 17    3.25   16.27   14.93   18.14   14.90   16.49              0.07              0.07              -999              0.64
2012 09 18    6.94   18.74   16.45   22.49   15.55   18.63              0.53              0.53              -999              4.53
2012 09 19    8.31   17.58   15.01   22.15   13.84   17.82              0.40              0.40              -999              3.36
2012 09 20    9.43   17.41   14.01   22.45   13.02   17.90              0.57              0.57              -999              4.77
2012 09 21    7.47   17.33   14.16   22.04   14.56   18.27              0.50              0.50              -999              4.09
2012 09 22    8.59   18.02   13.93   22.70   14.11   18.41              0.62              0.62              -999              5.01
2012 09 23   10.27   16.77   12.61   22.49   12.22   17.20              0.67              0.67              5.53              5.49
2012 09 24   11.92   17.36   13.36   23.62   11.70   17.36              0.69              0.69              5.50              5.46
2012 09 25   11.99   17.31   13.37   23.79   11.80   17.59              0.68              0.68              5.54              5.48
2012 09 26    7.32   15.83   13.53   20.08   12.76   16.11              0.48              0.48              -999              3.84
2012 09 27    8.11   15.84   13.21   21.02   12.91   16.11              0.38              0.38              -999              3.04
2012 09 28    8.87   15.40   13.66   20.54   11.67   15.41              0.33              0.33              -999              2.62
2012 09 29    7.42   13.44   10.48   16.95    9.53   13.13              0.46              0.46              -999              3.59
2012 09 30   10.71   13.80   10.07   19.38    8.67   13.84              0.64              0.64              -999              4.96
2012 10 01   12.45   14.95   10.11   21.14    8.69   15.50              0.65              0.65              -999              5.06
2012 10 02   10.89   15.86   11.65   21.66   10.77   16.37              0.63              0.63              -999              4.80
2012 10 03   11.71   15.75   11.45   21.90   10.19   15.89              0.66              0.66              -999              5.00
2012 10 04   11.28   15.02   11.38   21.47   10.19   15.37              0.64              0.64              5.05              4.82
2012 10 05    7.84   14.48   12.13   19.68   11.83   15.51              0.53              0.53              -999              3.94
2012 10 06    9.68   14.80   11.34   20.83   11.15   15.64              0.61              0.61              -999              4.53
2012 10 07   11.18   14.52   11.11   20.83    9.65   14.50              0.65              0.65              4.93              4.73
2012 10 08   11.84   14.07    9.65   20.33    8.49   14.45              0.65              0.65              -999              4.73
2012 10 09    9.47   12.37    9.80   17.91    8.44   13.24              0.50              0.50              -999              3.52
2012 10 10   11.50   12.72   10.65   18.80    7.30   12.78              0.34              0.34              -999              2.46
2012 10 11   10.93   10.71    6.62   16.43    5.49   10.41              0.68              0.68              4.94              4.82
2012 10 12   11.60   10.85    5.87   18.46    6.86   12.40              0.70              0.70              4.78              4.74
2012 10 13    8.80   11.86    7.54   19.24   10.44   13.84              0.62              0.62              -999              4.33
2012 10 14   12.53   11.37    7.19   18.02    5.49   11.92              0.61              0.61              4.65              4.25
2012 10 15   11.96    9.51    3.68   16.98    5.02   10.02              0.67              0.67              4.72              4.55
2012 10 16   13.40   12.20    9.75   19.06    5.66   12.89              0.68              0.68              4.55              4.51
2012 10 17    9.99    9.65    5.68   12.74    2.75    9.51              0.67              0.67              -999              4.33
2012 10 18   12.75    7.22    2.07   13.77    1.03    7.43              0.68              0.68              4.61              4.61
2012 10 19   10.31    9.65    5.28   16.47    6.16   10.61              0.68              0.68              4.44              4.36
2012 10 20    9.78   11.78   10.07   17.04    7.26   12.26              0.62              0.62              4.34              4.01
2012 10 21    9.28   13.27   11.23   19.66   10.39   14.48              0.59              0.59              -999              3.81
2012 10 22   11.17   10.18    9.16   15.42    4.25   10.51              0.10              0.10              -999              0.64
2012 10 23   11.46    6.28    1.89   11.69    0.23    6.13              0.69              0.69              4.38              4.34
2012 10 24    9.85    9.26    8.07   15.28    5.43   10.00              0.40              0.40              -999              2.49
2012 10 25    9.89   11.25   10.20   17.31    7.42   12.14              0.48              0.48              -999              2.94
2012 10 26   11.85   11.75    9.77   19.24    7.39   12.83              0.67              0.67              4.11              3.98
2012 10 27    4.65   12.33   11.99   14.51    9.86   12.72              0.13              0.13              -999              0.78
2012 10 28   10.97   10.74    8.37   15.75    4.78   10.83              0.65              0.65              4.05              3.89
2012 10 29    9.26    8.10    4.84   13.53    4.27    7.97              0.57              0.57              -999              3.39
2012 10 30    8.99    6.02    1.77   10.32    1.33    5.12              0.64              0.64              4.07              3.70
2012 10 31   10.19    3.96   -0.95    8.79   -1.40    3.51              0.56              0.56              4.03              3.30
2012 11 01    9.54    2.07   -2.90    7.41   -2.12    1.72              0.67              0.67              4.02              3.98
2012 11 02   11.80    2.25   -3.47    9.42   -2.38    2.97              0.67              0.67              3.92              3.92
2012 11 03   12.58    4.92    0.37   13.27    0.69    6.12              0.68              0.68              3.81              3.79
2012 11 04    7.22    7.99    5.97   11.85    4.63    8.33              0.28              0.28              -999              1.55
2012 11 05    6.85    7.19    5.49   10.88    4.03    7.48              0.18              0.18              -999              1.01
2012 11 06    6.18    5.42    4.06    7.92    1.74    5.24              0.17              0.17              -999              0.92
2012 11 07    8.84    5.09    3.08   10.53    1.69    4.77              0.49              0.49              -999              2.72
2012 11 08    9.53    3.77    2.62   11.07    1.53    4.95              0.27              0.27              -999              1.47
2012 11 09   13.39    5.25    3.46   13.34   -0.04    6.14              0.59              0.59              3.66              3.15
2012 11 10    8.34    6.46    4.87   10.81    2.47    6.92              0.57              0.57              3.54              3.09
2012 11 11    6.87    6.70    4.53   10.31    3.43    6.92              0.16              0.16              -999              0.84
2012 11 12    4.58    5.68    2.84    8.52    3.95    5.71              0.24              0.24              -999              1.26
2012 11 13    7.12    1.99   -0.87    4.64   -2.47    1.80              0.37              0.37              -999              1.91
2012 11 14    8.67   -0.41   -3.56    4.55   -4.12   -0.98              0.67              0.67              3.47              3.43
2012 11 15   10.93    0.95   -3.85    7.64   -3.28    1.65              0.70              0.70              3.48              3.48
2012 11 16    8.80    2.40    1.30    6.54   -2.27    2.97              0.23              0.23              -999              1.16
2012 11 17    9.56    2.16   -0.84    6.12   -3.45    1.87              0.54              0.54              -999              2.72
2012 11 18   10.46   -0.13   -5.84    6.09   -4.37    0.44              0.67              0.67              3.36              3.35
2012 11 19   10.06    0.78   -1.89    5.54   -4.52    0.72              0.44              0.44              -999              2.15
2012 11 20    9.53   -1.13   -4.66    4.48   -5.05   -1.10              0.66              0.66              3.31              3.25
2012 11 21    7.89    0.29   -1.47    6.15   -1.74    1.75              0.52              0.52              -999              2.52
2012 11 22    7.51    2.70    1.36    8.47    0.96    3.75              0.61              0.61              3.13              2.85
2012 11 23    8.97    1.30   -1.34    5.69   -3.27    0.83              0.43              0.43              -999              2.05
2012 11 24    8.49   -1.63   -5.88    3.84   -4.66   -1.20              0.69              0.69              3.25              3.23
2012 11 25    7.41    0.27   -2.85    5.38   -2.04    1.02              0.55              0.55              3.11              2.54
2012 11 26    7.50   -0.59   -4.03    2.43   -5.07   -0.76              0.62              0.62              3.11              2.84
2012 11 27    8.55   -1.45   -6.25    2.92   -5.63   -1.81              0.70              0.70              3.13              3.12
2012 11 28   11.24    0.88   -1.03    7.24   -4.00    1.39              0.36              0.36              -999              1.64
2012 11 29    7.21   -2.51   -7.45    2.29   -4.92   -2.11              0.68              0.68              3.09              3.05
2012 11 30    9.82   -1.65   -5.75    3.76   -6.06   -1.39              0.59              0.59              3.01              2.67
2012 12 01   12.29   -3.04   -7.32    2.00  -10.29   -3.58              0.68              0.68              3.04              3.00
