"","X","long","lat","지번주소","cluster"
"1153",1153,127.0330764,37.52295638,"강남구",1
"1154",1154,127.0330412,37.52312908,"강남구",1
"1155",1155,127.0330412,37.52312908,"강남구",1
"1156",1156,127.0329709,37.52347288,"강남구",1
"1157",1157,127.0329275,37.52395528,"강남구",1
"1158",1158,127.0329469,37.52438314,"강남구",1
"1159",1159,127.0331412,37.52587777,"강남구",1
"1160",1160,127.0331519,37.52595986,"강남구",1
"1161",1161,127.0331519,37.52595986,"강남구",1
"1162",1162,127.0332075,37.52638563,"강남구",1
"1163",1163,127.0333689,37.52758144,"강남구",1
"1164",1164,127.0333873,37.527717,"강남구",1
"1165",1165,127.0333873,37.527717,"강남구",1
"1166",1166,127.0334808,37.52840371,"강남구",1
"1167",1167,127.0310516,37.53428668,"강남구",1
"1168",1168,127.0318437,37.53407549,"강남구",1
"1169",1169,127.0275222,37.53441604,"강남구",1
"1170",1170,127.0287943,37.53455727,"강남구",1
"1171",1171,127.0296109,37.53453466,"강남구",1
"1172",1172,127.0298911,37.53450521,"강남구",1
"1173",1173,127.0310516,37.53428668,"강남구",1
"1174",1174,127.0276976,37.53444763,"강남구",1
"1175",1175,127.0285832,37.53455151,"강남구",1
"1176",1176,127.0324105,37.533876,"강남구",1
"1177",1177,127.0324105,37.533876,"강남구",1
"1178",1178,127.0347806,37.53482803,"강남구",1
"1179",1179,127.0348846,37.53492234,"강남구",1
"1180",1180,127.0348748,37.53501572,"강남구",1
"1181",1181,127.0348802,37.53515492,"강남구",1
"1182",1182,127.0348913,37.53529328,"강남구",1
"1183",1183,127.0345008,37.53520707,"강남구",1
"1184",1184,127.0344727,37.53510788,"강남구",1
"1185",1185,127.0344237,37.53498108,"강남구",1
"1186",1186,127.0343857,37.53490827,"강남구",1
"1187",1187,127.0345582,37.53554367,"강남구",1
"1188",1188,127.0365004,37.5327976,"강남구",1
"1189",1189,127.0358015,37.53297435,"강남구",1
"1190",1190,127.0365004,37.5327976,"강남구",1
"1191",1191,127.0352227,37.53314242,"강남구",1
"1192",1192,127.0358015,37.53297435,"강남구",1
"1193",1193,127.0352227,37.53314242,"강남구",1
"1194",1194,127.0373322,37.53256083,"강남구",1
"1195",1195,127.0379572,37.53234121,"강남구",1
"1196",1196,127.0373322,37.53256083,"강남구",1
"1197",1197,127.0334049,37.53362574,"강남구",1
"1198",1198,127.0345665,37.53354856,"강남구",1
"1199",1199,127.0343055,37.53373567,"강남구",1
"1200",1200,127.0341926,37.5335917,"강남구",1
"1201",1201,127.0341053,37.53344965,"강남구",1
"1202",1202,127.0341053,37.53344965,"강남구",1
"1203",1203,127.0334049,37.53362574,"강남구",1
"1204",1204,127.0345803,37.53322138,"강남구",1
"1205",1205,127.034168,37.53327522,"강남구",1
"1206",1206,127.034168,37.53327522,"강남구",1
"1207",1207,127.0234216,37.53340983,"강남구",1
"1208",1208,127.0229152,37.53394605,"강남구",1
"1209",1209,127.0224282,37.53463602,"강남구",1
"1210",1210,127.022507,37.53385608,"강남구",1
"1211",1211,127.0225501,37.53377237,"강남구",1
"1212",1212,127.0228599,37.53313366,"강남구",1
"1213",1213,127.0234147,37.53234731,"강남구",1
"1214",1214,127.0251486,37.53329321,"강남구",1
"1215",1215,127.0254614,37.53354728,"강남구",1
"1216",1216,127.0259548,37.53382092,"강남구",1
"1217",1217,127.0259548,37.53382092,"강남구",1
"1218",1218,127.0267766,37.53418905,"강남구",1
"1219",1219,127.0244421,37.53269269,"강남구",1
"1220",1220,127.0240938,37.53244843,"강남구",1
"1221",1221,127.024103,37.53237535,"강남구",1
"1222",1222,127.0244421,37.53269269,"강남구",1
"1223",1223,127.0267766,37.53418905,"강남구",1
"1224",1224,127.0236616,37.53225514,"강남구",1
"1225",1225,127.0240205,37.53229088,"강남구",1
"1226",1226,127.044634,37.53060551,"강남구",4
"1227",1227,127.0404751,37.53178199,"강남구",1
"1228",1228,127.0392044,37.53207038,"강남구",1
"1229",1229,127.0404751,37.53178199,"강남구",1
"1230",1230,127.0417481,37.53147364,"강남구",1
"1231",1231,127.0417481,37.53147364,"강남구",1
"1232",1232,127.0426392,37.53124397,"강남구",1
"1233",1233,127.0426392,37.53124397,"강남구",1
"1234",1234,127.0436326,37.53093342,"강남구",4
"1235",1235,127.0436326,37.53093342,"강남구",4
"1236",1236,127.0229722,37.53106651,"강남구",1
"1237",1237,127.0229722,37.53106651,"강남구",1
"1238",1238,127.0234259,37.5315839,"강남구",1
"1239",1239,127.0234259,37.5315839,"강남구",1
"1240",1240,127.0237381,37.53194888,"강남구",1
"1241",1241,127.023731,37.53161383,"강남구",1
"1242",1242,127.0239495,37.53183826,"강남구",1
"1243",1243,127.0239495,37.53183826,"강남구",1
"1244",1244,127.0163985,37.52600636,"강남구",1
"1245",1245,127.0193224,37.52840902,"강남구",1
"1246",1246,127.0195993,37.52859879,"강남구",1
"1247",1247,127.0162569,37.52494556,"강남구",1
"1248",1248,127.0155294,37.52471977,"강남구",1
"1249",1249,127.0155235,37.52473352,"강남구",1
"1250",1250,127.0155401,37.52476235,"강남구",1
"1251",1251,127.0155732,37.52479912,"강남구",1
"1252",1252,127.0155674,37.52481801,"강남구",1
"1253",1253,127.0157848,37.52465829,"강남구",1
"1254",1254,127.0162569,37.52494556,"강남구",1
"1255",1255,127.0174584,37.52565173,"강남구",1
"1256",1256,127.0174584,37.52565173,"강남구",1
"1257",1257,127.0224653,37.53045806,"강남구",1
"1258",1258,127.021187,37.52852182,"강남구",1
"1259",1259,127.0204491,37.52764862,"강남구",1
"1260",1260,127.0204739,37.52767485,"강남구",1
"1261",1261,127.021187,37.52852182,"강남구",1
"1262",1262,127.0218578,37.52954835,"강남구",1
"1263",1263,127.0224653,37.53045806,"강남구",1
"1264",1264,127.021187,37.52852182,"강남구",1
"1265",1265,127.0218578,37.52954835,"강남구",1
"1266",1266,127.0185216,37.52627074,"강남구",1
"1267",1267,127.0185216,37.52627074,"강남구",1
"1268",1268,127.0196275,37.52699465,"강남구",1
"1269",1269,127.0196275,37.52699465,"강남구",1
"1270",1270,127.0173442,37.52679254,"강남구",1
"1271",1271,127.0183201,37.52759082,"강남구",1
"1272",1272,127.0183201,37.52759082,"강남구",1
"1273",1273,127.0202275,37.52849908,"강남구",1
"1274",1274,127.0203713,37.52852968,"강남구",1
"1275",1275,127.0207233,37.52881559,"강남구",1
"1276",1276,127.0194044,37.52555402,"강남구",1
"1277",1277,127.0287802,37.52752147,"강남구",1
"1278",1278,127.0405213,37.52784235,"강남구",1
"1279",1279,127.0407611,37.5279798,"강남구",1
"1280",1280,127.0408975,37.52774808,"강남구",1
"1281",1281,127.040951,37.52792771,"강남구",1
"1282",1282,127.0208825,37.52350751,"강남구",1
"1283",1283,127.0209651,37.52354911,"강남구",1
"1284",1284,127.0195605,37.52287713,"강남구",1
"1285",1285,127.0193672,37.52281539,"강남구",1
"1286",1286,127.0167257,37.52347665,"강남구",1
"1287",1287,127.0166932,37.52348197,"강남구",1
"1288",1288,127.0210817,37.52360556,"강남구",1
"1289",1289,127.0210817,37.52360556,"강남구",1
"1290",1290,127.0221856,37.52417195,"강남구",1
"1291",1291,127.0223298,37.52424562,"강남구",1
"1292",1292,127.0224774,37.524321,"강남구",1
"1293",1293,127.0224774,37.524321,"강남구",1
"1294",1294,127.0237228,37.52494805,"강남구",1
"1295",1295,127.0237797,37.52497431,"강남구",1
"1296",1296,127.0238465,37.52500512,"강남구",1
"1297",1297,127.0241505,37.52515937,"강남구",1
"1298",1298,127.0241505,37.52515937,"강남구",1
"1299",1299,127.0262338,37.52621577,"강남구",1
"1300",1300,127.0262338,37.52621577,"강남구",1
"1301",1301,127.0280577,37.52715582,"강남구",1
"1302",1302,127.0320746,37.52903954,"강남구",1
"1303",1303,127.0307145,37.52853272,"강남구",1
"1304",1304,127.0301142,37.52822143,"강남구",1
"1305",1305,127.0301142,37.52822143,"강남구",1
"1306",1306,127.0312653,37.52876843,"강남구",1
"1307",1307,127.0325375,37.52916474,"강남구",1
"1308",1308,127.0327743,37.52922523,"강남구",1
"1309",1309,127.0335711,37.52915415,"강남구",1
"1310",1310,127.0340161,37.52918836,"강남구",1
"1311",1311,127.0353379,37.52927277,"강남구",1
"1312",1312,127.0353379,37.52927277,"강남구",1
"1313",1313,127.0362717,37.52911631,"강남구",1
"1314",1314,127.0392394,37.5283679,"강남구",1
"1315",1315,127.0369926,37.52890918,"강남구",1
"1316",1316,127.0420751,37.52763301,"강남구",1
"1317",1317,127.0166572,37.52350919,"강남구",1
"1318",1318,127.0191611,37.52279672,"강남구",1
"1319",1319,127.0190579,37.52279969,"강남구",1
"1320",1320,127.0185901,37.52285869,"강남구",1
"1321",1321,127.0174881,37.52299751,"강남구",1
"1322",1322,127.0173877,37.52301697,"강남구",1
"1323",1323,127.0173097,37.52304193,"강남구",1
"1324",1324,127.0172575,37.52307355,"강남구",1
"1325",1325,127.0171775,37.52312615,"강남구",1
"1326",1326,127.0171471,37.52315493,"강남구",1
"1327",1327,127.016959,37.52336093,"강남구",1
"1328",1328,127.0169148,37.52344556,"강남구",1
"1329",1329,127.0168704,37.52347266,"강남구",1
"1330",1330,127.0192807,37.52280403,"강남구",1
"1331",1331,127.0168961,37.52346799,"강남구",1
"1332",1332,127.0247614,37.53050959,"강남구",1
"1333",1333,127.0251994,37.53064173,"강남구",1
"1334",1334,127.0250482,37.53080703,"강남구",1
"1335",1335,127.0247605,37.53068097,"강남구",1
"1336",1336,127.0251342,37.53084473,"강남구",1
"1337",1337,127.0336058,37.52939526,"강남구",1
"1338",1338,127.0336058,37.52939526,"강남구",1
"1339",1339,127.0340529,37.52940864,"강남구",1
"1340",1340,127.0340529,37.52940864,"강남구",1
"1341",1341,127.0341711,37.53091913,"강남구",1
"1342",1342,127.0338179,37.53094511,"강남구",1
"1343",1343,127.0343429,37.53214703,"강남구",1
"1344",1344,127.0344124,37.53245531,"강남구",1
"1345",1345,127.0340761,37.53212739,"강남구",1
"1346",1346,127.0341978,37.53048875,"강남구",1
"1347",1347,127.0341489,37.52936223,"강남구",1
"1348",1348,127.0383074,37.52857298,"강남구",1
"1349",1349,127.0405871,37.5280275,"강남구",1
"1350",1350,127.0405871,37.5280275,"강남구",1
"1351",1351,127.041651,37.53059401,"강남구",1
"1352",1352,127.0397121,37.50771899,"강남구",1
"1353",1353,127.0397121,37.50771899,"강남구",1
"1354",1354,127.0400575,37.5073663,"강남구",1
"1355",1355,127.0416299,37.50556019,"강남구",2
"1356",1356,127.0417766,37.50519683,"강남구",2
"1357",1357,127.0410235,37.50636269,"강남구",1
"1358",1358,127.0414182,37.50590079,"강남구",1
"1359",1359,127.0421827,37.50435476,"강남구",2
"1360",1360,127.0422835,37.50413024,"강남구",2
"1361",1361,127.0422835,37.50413024,"강남구",2
"1362",1362,127.0433197,37.50194815,"강남구",2
"1363",1363,127.0432186,37.50215506,"강남구",2
"1364",1364,127.0445859,37.4992525,"강남구",2
"1365",1365,127.0448736,37.4987142,"강남구",2
"1366",1366,127.0448736,37.4987142,"강남구",2
"1367",1367,127.0449922,37.49846769,"강남구",2
"1368",1368,127.045116,37.4982032,"강남구",2
"1369",1369,127.045499,37.49729613,"강남구",2
"1370",1370,127.0462527,37.49570943,"강남구",2
"1371",1371,127.046539,37.49511126,"강남구",2
"1372",1372,127.0463488,37.49551331,"강남구",2
"1373",1373,127.0387484,37.50875514,"강남구",1
"1374",1374,127.0413165,37.5052749,"강남구",2
"1375",1375,127.0412723,37.50538988,"강남구",2
"1376",1376,127.038886,37.50861533,"강남구",1
"1377",1377,127.0418063,37.50422685,"강남구",2
"1378",1378,127.0418551,37.50412384,"강남구",2
"1379",1379,127.041914,37.50399944,"강남구",2
"1380",1380,127.0411025,37.50569736,"강남구",1
"1381",1381,127.040765,37.50609401,"강남구",1
"1382",1382,127.040765,37.50609401,"강남구",1
"1383",1383,127.0399809,37.50689415,"강남구",1
"1384",1384,127.0397282,37.50715385,"강남구",1
"1385",1385,127.0397282,37.50715385,"강남구",1
"1386",1386,127.0397282,37.50715385,"강남구",1
"1387",1387,127.0395607,37.50787505,"강남구",1
"1388",1388,127.0384574,37.50846637,"강남구",1
"1389",1389,127.0391596,37.50773187,"강남구",1
"1390",1390,127.0391596,37.50773187,"강남구",1
"1391",1391,127.0403986,37.50700891,"강남구",1
"1392",1392,127.0403986,37.50700891,"강남구",1
"1393",1393,127.0396332,37.50780033,"강남구",1
"1394",1394,127.0422331,37.50424268,"강남구",2
"1395",1395,127.042597,37.50257366,"강남구",2
"1396",1396,127.0428578,37.50290644,"강남구",2
"1397",1397,127.0429727,37.50267202,"강남구",2
"1398",1398,127.0428578,37.50290644,"강남구",2
"1399",1399,127.0425033,37.5027913,"강남구",2
"1400",1400,127.0441872,37.49913476,"강남구",2
"1401",1401,127.0441897,37.49906266,"강남구",2
"1402",1402,127.0441872,37.49913476,"강남구",2
"1403",1403,127.0440157,37.49954992,"강남구",2
"1404",1404,127.0435955,37.50042948,"강남구",2
"1405",1405,127.0432299,37.5012178,"강남구",2
"1406",1406,127.0431336,37.50142564,"강남구",2
"1407",1407,127.0431824,37.50132027,"강남구",2
"1408",1408,127.0429659,37.5017873,"강남구",2
"1409",1409,127.0428175,37.50210834,"강남구",2
"1410",1410,127.0427308,37.50227939,"강남구",2
"1411",1411,127.0427308,37.50227939,"강남구",2
"1412",1412,127.0431087,37.50239434,"강남구",2
"1413",1413,127.0444631,37.49857126,"강남구",2
"1414",1414,127.0435577,37.5014326,"강남구",2
"1415",1415,127.0435577,37.5014326,"강남구",2
"1416",1416,127.0464408,37.49435475,"강남구",2
"1417",1417,127.0464408,37.49435475,"강남구",2
"1418",1418,127.046835,37.49447898,"강남구",2
"1419",1419,127.0462078,37.49486982,"강남구",2
"1420",1420,127.0456355,37.49609229,"강남구",2
"1421",1421,127.0453394,37.49670804,"강남구",2
"1422",1422,127.0448437,37.49777516,"강남구",2
"1423",1423,127.044575,37.49832892,"강남구",2
"1424",1424,127.044575,37.49832892,"강남구",2
"1425",1425,127.0457256,37.49685158,"강남구",2
"1426",1426,127.0463,37.49561294,"강남구",2
"1427",1427,127.044524,37.49843867,"강남구",2
"1428",1428,127.0449291,37.49859978,"강남구",2
"1429",1429,127.0459498,37.4954064,"강남구",2
"1430",1430,127.0458995,37.49551122,"강남구",2
"1431",1431,127.0458599,37.49559387,"강남구",2
"1432",1432,127.0458599,37.49559387,"강남구",2
"1433",1433,127.1073005,37.47219225,"강남구",6
"1434",1434,127.1061674,37.47543151,"강남구",6
"1435",1435,127.1061674,37.47543151,"강남구",6
"1436",1436,127.1061674,37.47543151,"강남구",6
"1437",1437,127.1065034,37.47526678,"강남구",6
"1438",1438,127.10645,37.47424999,"강남구",6
"1439",1439,127.1064604,37.47544049,"강남구",6
"1440",1440,127.1064604,37.47544049,"강남구",6
"1441",1441,127.1070022,37.47214303,"강남구",6
"1442",1442,127.1070022,37.47214303,"강남구",6
"1443",1443,127.1070022,37.47214303,"강남구",6
"1444",1444,127.1071062,37.4729208,"강남구",6
"1445",1445,127.1071435,37.47216635,"강남구",6
"1446",1446,127.1080151,37.46956604,"강남구",6
"1447",1447,127.1079794,37.46859472,"강남구",6
"1448",1448,127.1070487,37.47196742,"강남구",6
"1449",1449,127.1075139,37.4713924,"강남구",6
"1450",1450,127.108497,37.46790619,"강남구",6
"1451",1451,127.1081919,37.46769557,"강남구",6
"1452",1452,127.0943857,37.49567097,"강남구",6
"1453",1453,127.0935434,37.49595059,"강남구",5
"1454",1454,127.0935434,37.49595059,"강남구",5
"1455",1455,127.0929982,37.49613538,"강남구",5
"1456",1456,127.0926111,37.49620798,"강남구",5
"1457",1457,127.0925222,37.49623648,"강남구",5
"1458",1458,127.0954666,37.4953024,"강남구",6
"1459",1459,127.0954666,37.4953024,"강남구",6
"1460",1460,127.0946564,37.49557753,"강남구",6
"1461",1461,127.082175,37.48869716,"강남구",5
"1462",1462,127.082175,37.48869716,"강남구",5
"1463",1463,127.081578,37.48851313,"강남구",5
"1464",1464,127.0817978,37.48847295,"강남구",5
"1465",1465,127.0821151,37.48842161,"강남구",5
"1466",1466,127.0820756,37.48857938,"강남구",5
"1467",1467,127.0821423,37.48867905,"강남구",5
"1468",1468,127.0823804,37.48726059,"강남구",5
"1469",1469,127.083193,37.48540411,"강남구",5
"1470",1470,127.0831597,37.48552278,"강남구",5
"1471",1471,127.0831597,37.48552278,"강남구",5
"1472",1472,127.0831657,37.48559805,"강남구",5
"1473",1473,127.083193,37.48540411,"강남구",5
"1474",1474,127.0898378,37.49620555,"강남구",5
"1475",1475,127.0875141,37.49796822,"강남구",5
"1476",1476,127.0875141,37.49796822,"강남구",5
"1477",1477,127.0859372,37.49852055,"강남구",5
"1478",1478,127.0867731,37.49823099,"강남구",5
"1479",1479,127.0882694,37.49787008,"강남구",5
"1480",1480,127.0885095,37.49775022,"강남구",5
"1481",1481,127.0883866,37.49783028,"강남구",5
"1482",1482,127.0886876,37.49760389,"강남구",5
"1483",1483,127.0886657,37.4976178,"강남구",5
"1484",1484,127.0892999,37.49737589,"강남구",5
"1485",1485,127.0892999,37.49737589,"강남구",5
"1486",1486,127.0923192,37.49635537,"강남구",5
"1487",1487,127.0913011,37.49672669,"강남구",5
"1488",1488,127.0913011,37.49672669,"강남구",5
"1489",1489,127.090235,37.49707868,"강남구",5
"1490",1490,127.0907824,37.49691081,"강남구",5
"1491",1491,127.0880857,37.49790793,"강남구",5
"1492",1492,127.0880857,37.49790793,"강남구",5
"1493",1493,127.0851653,37.49871541,"강남구",5
"1494",1494,127.085484,37.49866582,"강남구",5
"1495",1495,127.0880499,37.49737622,"강남구",5
"1496",1496,127.0880499,37.49737622,"강남구",5
"1497",1497,127.0828869,37.49942742,"강남구",5
"1498",1498,127.0828869,37.49942742,"강남구",5
"1499",1499,127.082253,37.49960589,"강남구",3
"1500",1500,127.082253,37.49960589,"강남구",3
"1501",1501,127.0815611,37.4997847,"강남구",3
"1502",1502,127.0814457,37.49969826,"강남구",3
"1503",1503,127.0814457,37.49969826,"강남구",3
"1504",1504,127.0815611,37.4997847,"강남구",3
"1505",1505,127.082941,37.48682036,"강남구",5
"1506",1506,127.082941,37.48682036,"강남구",5
"1507",1507,127.0826417,37.48750187,"강남구",5
"1508",1508,127.0830958,37.48629592,"강남구",5
"1509",1509,127.0815147,37.49886302,"강남구",3
"1510",1510,127.0847263,37.49889276,"강남구",5
"1511",1511,127.0844863,37.49896489,"강남구",5
"1512",1512,127.0844863,37.49896489,"강남구",5
"1513",1513,127.0839513,37.4991294,"강남구",5
"1514",1514,127.0834492,37.49926981,"강남구",5
"1515",1515,127.0808678,37.49977526,"강남구",3
"1516",1516,127.0808678,37.49977526,"강남구",3
"1517",1517,127.0800394,37.49912666,"강남구",3
"1518",1518,127.0806253,37.49908454,"강남구",3
"1519",1519,127.0801657,37.50014812,"강남구",3
"1520",1520,127.0801657,37.50014812,"강남구",3
"1521",1521,127.0810178,37.49992832,"강남구",3
"1522",1522,127.0801657,37.50014812,"강남구",3
"1523",1523,127.0808064,37.49121,"강남구",5
"1524",1524,127.0809497,37.49094016,"강남구",5
"1525",1525,127.0730449,37.4913424,"강남구",3
"1526",1526,127.0729693,37.49150776,"강남구",3
"1527",1527,127.0730449,37.4913424,"강남구",3
"1528",1528,127.0730449,37.4913424,"강남구",3
"1529",1529,127.0793638,37.49373518,"강남구",5
"1530",1530,127.0796789,37.49369145,"강남구",5
"1531",1531,127.0795016,37.49377682,"강남구",5
"1532",1532,127.0796246,37.49381398,"강남구",5
"1533",1533,127.0794268,37.49360999,"강남구",5
"1534",1534,127.075953,37.48664488,"강남구",5
"1535",1535,127.0757771,37.48665427,"강남구",5
"1536",1536,127.0755956,37.48671001,"강남구",5
"1537",1537,127.0754455,37.48684692,"강남구",5
"1538",1538,127.0815125,37.48864637,"강남구",5
"1539",1539,127.0820267,37.48902537,"강남구",5
"1540",1540,127.0821178,37.48882385,"강남구",5
"1541",1541,127.0814263,37.48882199,"강남구",5
"1542",1542,127.0742755,37.4890495,"강남구",3
"1543",1543,127.0743502,37.488901,"강남구",3
"1544",1544,127.0744519,37.4886991,"강남구",3
"1545",1545,127.0742302,37.48861538,"강남구",3
"1546",1546,127.0747603,37.48811805,"강남구",3
"1547",1547,127.0805976,37.49115012,"강남구",5
"1548",1548,127.0805976,37.49115012,"강남구",5
"1549",1549,127.0807305,37.49086934,"강남구",5
"1550",1550,127.0807305,37.49086934,"강남구",5
"1551",1551,127.0806715,37.49099403,"강남구",5
"1552",1552,127.0807305,37.49086934,"강남구",5
"1553",1553,127.0810204,37.49023694,"강남구",5
"1554",1554,127.0818055,37.48913394,"강남구",5
"1555",1555,127.0815454,37.4891158,"강남구",5
"1556",1556,127.0794945,37.49347556,"강남구",5
"1557",1557,127.0794945,37.49347556,"강남구",5
"1558",1558,127.0797399,37.49355395,"강남구",5
"1559",1559,127.0797399,37.49355395,"강남구",5
"1560",1560,127.0808827,37.49106634,"강남구",5
"1561",1561,127.081681,37.48937653,"강남구",5
"1562",1562,127.081681,37.48937653,"강남구",5
"1563",1563,127.0810756,37.49068423,"강남구",5
"1564",1564,127.0810756,37.49068423,"강남구",5
"1565",1565,127.0814864,37.48528229,"강남구",5
"1566",1566,127.0796391,37.4835621,"강남구",5
"1567",1567,127.0796391,37.4835621,"강남구",5
"1568",1568,127.0795959,37.48387954,"강남구",5
"1569",1569,127.0796463,37.48401344,"강남구",5
"1570",1570,127.0797653,37.48299984,"강남구",5
"1571",1571,127.0824317,37.48529125,"강남구",5
"1572",1572,127.0811109,37.48521699,"강남구",5
"1573",1573,127.0809087,37.4851296,"강남구",5
"1574",1574,127.0807224,37.48498723,"강남구",5
"1575",1575,127.0800611,37.48441606,"강남구",5
"1576",1576,127.0810483,37.48506198,"강남구",5
"1577",1577,127.0812303,37.48512385,"강남구",5
"1578",1578,127.083537,37.48413906,"강남구",5
"1579",1579,127.0837203,37.48444303,"강남구",5
"1580",1580,127.0837203,37.48444303,"강남구",5
"1581",1581,127.086072,37.48576678,"강남구",5
"1582",1582,127.086072,37.48576678,"강남구",5
"1583",1583,127.0863705,37.484567,"강남구",5
"1584",1584,127.0853447,37.48573865,"강남구",5
"1585",1585,127.086072,37.48576678,"강남구",5
"1586",1586,127.0855996,37.48586904,"강남구",5
"1587",1587,127.0848902,37.48580448,"강남구",5
"1588",1588,127.0839787,37.48565721,"강남구",5
"1589",1589,127.0835098,37.48545093,"강남구",5
"1590",1590,127.0834704,37.48557226,"강남구",5
"1591",1591,127.0835098,37.48545093,"강남구",5
"1592",1592,127.0834704,37.48557226,"강남구",5
"1593",1593,127.0835098,37.48545093,"강남구",5
"1594",1594,127.0798576,37.4832786,"강남구",5
"1595",1595,127.0797518,37.48385296,"강남구",5
"1596",1596,127.0798074,37.48398866,"강남구",5
"1597",1597,127.0800582,37.48423251,"강남구",5
"1598",1598,127.0808564,37.48492737,"강남구",5
"1599",1599,127.0865758,37.48353758,"강남구",5
"1600",1600,127.0865758,37.48353758,"강남구",5
"1601",1601,127.0865758,37.48353758,"강남구",5
"1602",1602,127.0797694,37.48268344,"강남구",5
"1603",1603,127.0797452,37.48280861,"강남구",5
"1604",1604,127.0797452,37.48280861,"강남구",5
"1605",1605,127.0837442,37.48314104,"강남구",5
"1606",1606,127.0837442,37.48314104,"강남구",5
"1607",1607,127.0818391,37.48283236,"강남구",5
"1608",1608,127.0825857,37.48297074,"강남구",5
"1609",1609,127.0800659,37.48261087,"강남구",5
"1610",1610,127.07979,37.48257641,"강남구",5
"1611",1611,127.07979,37.48257641,"강남구",5
"1612",1612,127.0800659,37.48261087,"강남구",5
"1613",1613,127.0865202,37.4837901,"강남구",5
"1614",1614,127.0865202,37.4837901,"강남구",5
"1615",1615,127.0865202,37.4837901,"강남구",5
"1616",1616,127.0865202,37.4837901,"강남구",5
"1617",1617,127.08369,37.48337294,"강남구",5
"1618",1618,127.08369,37.48337294,"강남구",5
"1619",1619,127.08369,37.48337294,"강남구",5
"1620",1620,127.0839649,37.48341632,"강남구",5
"1621",1621,127.0852565,37.48360038,"강남구",5
"1622",1622,127.0840146,37.4831762,"강남구",5
"1623",1623,127.0840146,37.4831762,"강남구",5
"1624",1624,127.0840146,37.4831762,"강남구",5
"1625",1625,127.0839649,37.48341632,"강남구",5
"1626",1626,127.0800136,37.48285044,"강남구",5
"1627",1627,127.0800136,37.48285044,"강남구",5
"1628",1628,127.0812273,37.48302188,"강남구",5
"1629",1629,127.0805983,37.4829598,"강남구",5
"1630",1630,127.0800136,37.48285044,"강남구",5
"1631",1631,127.0809595,37.48099153,"강남구",5
"1632",1632,127.0802013,37.48177955,"강남구",5
"1633",1633,127.0809227,37.48100253,"강남구",5
"1634",1634,127.0807252,37.48107902,"강남구",5
"1635",1635,127.0805867,37.48118725,"강남구",5
"1636",1636,127.0802625,37.48163459,"강남구",5
"1637",1637,127.0802013,37.48177955,"강남구",5
"1638",1638,127.0800291,37.48254038,"강남구",5
"1639",1639,127.0808763,37.48088787,"강남구",5
"1640",1640,127.0810069,37.48086099,"강남구",5
"1641",1641,127.0840761,37.48197946,"강남구",5
"1642",1642,127.0841877,37.48142492,"강남구",5
"1643",1643,127.0842187,37.4813062,"강남구",5
"1644",1644,127.0808763,37.48088787,"강남구",5
"1645",1645,127.0841877,37.48142492,"강남구",5
"1646",1646,127.0805329,37.4810527,"강남구",5
"1647",1647,127.0807096,37.48094213,"강남구",5
"1648",1648,127.0808763,37.48088787,"강남구",5
"1649",1649,127.083587,37.4812165,"강남구",5
"1650",1650,127.0842187,37.4813062,"강남구",5
"1651",1651,127.0810069,37.48086099,"강남구",5
"1652",1652,127.083587,37.4812165,"강남구",5
"1653",1653,127.0841877,37.48142492,"강남구",5
"1654",1654,127.0813535,37.48101447,"강남구",5
"1655",1655,127.0812691,37.4808808,"강남구",5
"1656",1656,127.0823084,37.48103189,"강남구",5
"1657",1657,127.0799224,37.48235256,"강남구",5
"1658",1658,127.0800538,37.48175747,"강남구",5
"1659",1659,127.080073,37.48167071,"강남구",5
"1660",1660,127.0801418,37.48155833,"강남구",5
"1661",1661,127.0799224,37.48235256,"강남구",5
"1662",1662,127.0800538,37.48175747,"강남구",5
"1663",1663,127.0868913,37.48221292,"강남구",5
"1664",1664,127.0866013,37.48167347,"강남구",5
"1665",1665,127.0867631,37.48285201,"강남구",5
"1666",1666,127.0868207,37.48200027,"강남구",5
"1667",1667,127.0866826,37.48185974,"강남구",5
"1668",1668,127.086492,37.48176085,"강남구",5
"1669",1669,127.0843844,37.48145448,"강남구",5
"1670",1670,127.0859205,37.48155249,"강남구",5
"1671",1671,127.0843844,37.48145448,"강남구",5
"1672",1672,127.0843844,37.48145448,"강남구",5
"1673",1673,127.0856115,37.48163206,"강남구",5
"1674",1674,127.0841411,37.48235485,"강남구",5
"1675",1675,127.1048926,37.48211717,"강남구",6
"1676",1676,127.1048926,37.48211717,"강남구",6
"1677",1677,127.1045975,37.48207092,"강남구",6
"1678",1678,127.1049501,37.481908,"강남구",6
"1679",1679,127.104552,37.48224744,"강남구",6
"1680",1680,127.1045311,37.48339514,"강남구",6
"1681",1681,127.1037794,37.48466367,"강남구",6
"1682",1682,127.104287,37.48317233,"강남구",6
"1683",1683,127.104287,37.48317233,"강남구",6
"1684",1684,127.1086013,37.47613128,"강남구",6
"1685",1685,127.1117396,37.47716201,"강남구",6
"1686",1686,127.1053865,37.48006221,"강남구",6
"1687",1687,127.1057669,37.47842552,"강남구",6
"1688",1688,127.1057376,37.4772831,"강남구",6
"1689",1689,127.1063804,37.47580455,"강남구",6
"1690",1690,127.1065484,37.4754573,"강남구",6
"1691",1691,127.1058196,37.47681261,"강남구",6
"1692",1692,127.1059738,37.47627411,"강남구",6
