"X","long","lat","瘤锅林家","cluster"
7248,126.8453183,37.50670661,"备肺备",1
7249,126.8674909,37.49389997,"备肺备",3
7250,126.8674909,37.49389997,"备肺备",3
7251,126.8664686,37.49311265,"备肺备",3
7252,126.8671269,37.49372242,"备肺备",3
7253,126.8671121,37.49385643,"备肺备",3
7254,126.8670524,37.4935632,"备肺备",3
7255,126.8663081,37.49280563,"备肺备",3
7256,126.8663081,37.49280563,"备肺备",3
7257,126.8660675,37.49259907,"备肺备",3
7258,126.8656918,37.49226458,"备肺备",3
7259,126.8652734,37.49191203,"备肺备",3
7260,126.8656918,37.49226458,"备肺备",3
7261,126.8648491,37.49159927,"备肺备",3
7262,126.8652734,37.49191203,"备肺备",3
7263,126.8648491,37.49159927,"备肺备",3
7264,126.8529636,37.48224759,"备肺备",1
7265,126.8527207,37.48219688,"备肺备",1
7266,126.8524162,37.48198054,"备肺备",1
7267,126.8524162,37.48198054,"备肺备",1
7268,126.8504744,37.48173698,"备肺备",1
7269,126.8504744,37.48173698,"备肺备",1
7270,126.8499681,37.48186012,"备肺备",1
7271,126.8501085,37.48189847,"备肺备",1
7272,126.8494519,37.48198747,"备肺备",1
7273,126.8499681,37.48186012,"备肺备",1
7274,126.8470743,37.48212464,"备肺备",1
7275,126.8470743,37.48212464,"备肺备",1
7276,126.8473082,37.48220325,"备肺备",1
7277,126.8484975,37.48223215,"备肺备",1
7278,126.8484975,37.48223215,"备肺备",1
7279,126.8517768,37.48172765,"备肺备",1
7280,126.8512953,37.48170772,"备肺备",1
7281,126.8517768,37.48172765,"备肺备",1
7282,126.8508564,37.48169344,"备肺备",1
7283,126.8475767,37.48224316,"备肺备",1
7284,126.8475767,37.48224316,"备肺备",1
7285,126.848047,37.48227906,"备肺备",1
7286,126.848047,37.48227906,"备肺备",1
7287,126.848891,37.48213127,"备肺备",1
7288,126.8636694,37.49121425,"备肺备",3
7289,126.8624795,37.49099325,"备肺备",3
7290,126.8628858,37.49110044,"备肺备",3
7291,126.8635722,37.49123282,"备肺备",3
7292,126.8644232,37.49138313,"备肺备",3
7293,126.8616048,37.49053361,"备肺备",3
7294,126.8601266,37.48888382,"备肺备",1
7295,126.8609422,37.48987851,"备肺备",3
7296,126.8591893,37.48796625,"备肺备",1
7297,126.8593823,37.48811628,"备肺备",1
7298,126.859618,37.48837492,"备肺备",1
7299,126.8595307,37.48807496,"备肺备",1
7300,126.859618,37.48837492,"备肺备",1
7301,126.8591739,37.48765135,"备肺备",1
7302,126.8595307,37.48807496,"备肺备",1
7303,126.8582977,37.48684693,"备肺备",1
7304,126.8587984,37.48721226,"备肺备",1
7305,126.8585381,37.48713024,"备肺备",1
7306,126.8580273,37.48651179,"备肺备",1
7307,126.8575604,37.48596482,"备肺备",1
