"","X","long","lat","瘤锅林家","cluster"
"540",15637,127.1249462,37.48042013,"价颇备",6
"541",15638,127.1223295,37.48084686,"价颇备",3
"542",15639,127.1224435,37.48060948,"价颇备",3
"543",15640,127.1223295,37.48084686,"价颇备",3
"544",15641,127.1221687,37.48122344,"价颇备",3
"545",15642,127.1231693,37.47920498,"价颇备",3
"546",15643,127.1224328,37.48001311,"价颇备",3
"547",15644,127.1220179,37.48073651,"价颇备",3
"548",15645,127.12346,37.47871293,"价颇备",3
"549",15646,127.1221384,37.48050378,"价颇备",3
"550",15647,127.1229982,37.47886543,"价颇备",3
"551",15648,127.1231281,37.47860475,"价颇备",3
"552",15649,127.12346,37.47871293,"价颇备",3
"553",15650,127.1221384,37.48050378,"价颇备",3
"554",15651,127.1236069,37.47839501,"价颇备",3
"555",15652,127.1232648,37.47827121,"价颇备",3
"556",15653,127.1264409,37.47736372,"价颇备",3
"557",15654,127.1265165,37.47968468,"价颇备",6
"558",15655,127.1265165,37.47968468,"价颇备",6
"559",15656,127.1256776,37.48026084,"价颇备",6
"560",15657,127.1260076,37.47961897,"价颇备",6
"561",15658,127.1260076,37.47961897,"价颇备",6
"562",15659,127.1260076,37.47961897,"价颇备",6
"563",15660,127.1240708,37.48340807,"价颇备",6
"564",15661,127.1240973,37.4833533,"价颇备",6
"565",15662,127.1256223,37.48038841,"价颇备",6
"566",15663,127.1268709,37.4799397,"价颇备",6
"567",15664,127.1267819,37.47992273,"价颇备",6
"568",15665,127.1267819,37.47992273,"价颇备",6
"569",15666,127.1264383,37.48236522,"价颇备",6
"570",15667,127.1266771,37.48060487,"价颇备",6
"571",15668,127.12565,37.48032444,"价颇备",6
"572",15669,127.1244687,37.4826308,"价颇备",6
"573",15670,127.1245362,37.48249719,"价颇备",6
"574",15671,127.1245362,37.48249719,"价颇备",6
"575",15672,127.124385,37.4827965,"价颇备",6
"576",15673,127.1262495,37.48555192,"价颇备",6
"577",15674,127.126149,37.4851774,"价颇备",6
"578",15675,127.1261424,37.48507733,"价颇备",6
"579",15676,127.1261214,37.48470111,"价颇备",6
"580",15677,127.1261923,37.48412109,"价颇备",6
"581",15678,127.1262393,37.48374857,"价颇备",6
"582",15679,127.1262979,37.48336018,"价颇备",6
"583",15680,127.1263467,37.48300379,"价颇备",6
"584",15681,127.1113115,37.5108533,"价颇备",7
"585",15682,127.1090355,37.51178128,"价颇备",7
"586",15683,127.1161455,37.51598269,"价颇备",8
"587",15684,127.1161455,37.51598269,"价颇备",8
"588",15685,127.1168823,37.5157201,"价颇备",8
"589",15686,127.1133728,37.51182537,"价颇备",7
"590",15687,127.1134053,37.51187742,"价颇备",7
"591",15688,127.1125518,37.51051866,"价颇备",7
"592",15689,127.1125518,37.51051866,"价颇备",7
"593",15690,127.1126265,37.51027047,"价颇备",7
"594",15691,127.1131702,37.5099657,"价颇备",7
"595",15692,127.1139227,37.50953087,"价颇备",7
"596",15693,127.1133039,37.50988074,"价颇备",7
"597",15694,127.1140329,37.5094683,"价颇备",7
"598",15695,127.1155205,37.50862043,"价颇备",8
"599",15696,127.118634,37.50714124,"价颇备",8
"600",15697,127.1134368,37.51192793,"价颇备",7
"601",15698,127.1148698,37.51422907,"价颇备",8
"602",15699,127.116813,37.5078975,"价颇备",8
"603",15700,127.1165984,37.50801057,"价颇备",8
"604",15701,127.1170032,37.50779727,"价颇备",8
"605",15702,127.1170032,37.50779727,"价颇备",8
"606",15703,127.1186433,37.51508883,"价颇备",8
"607",15704,127.1185803,37.51511135,"价颇备",8
"608",15705,127.118527,37.51513044,"价颇备",8
"609",15706,127.1206324,37.5143843,"价颇备",8
"610",15707,127.1150911,37.51458878,"价颇备",8
"611",15708,127.1272278,37.51160841,"价颇备",8
"612",15709,127.127245,37.51156874,"价颇备",8
"613",15710,127.127245,37.51156874,"价颇备",8
"614",15711,127.1230879,37.51348971,"价颇备",8
"615",15712,127.1253241,37.51258266,"价颇备",8
"616",15713,127.1252138,37.51262654,"价颇备",8
"617",15714,127.12543,37.51254053,"价颇备",8
"618",15715,127.1263984,37.51213794,"价颇备",8
"619",15716,127.1265289,37.51208507,"价颇备",8
"620",15717,127.126454,37.51211543,"价颇备",8
"621",15718,127.1270451,37.5118281,"价颇备",8
"622",15719,127.1313955,37.5107478,"价颇备",8
"623",15720,127.1261867,37.5128457,"价颇备",8
"624",15721,127.1273723,37.51235649,"价颇备",8
"625",15722,127.1312281,37.51049944,"价颇备",8
"626",15723,127.1229459,37.51354645,"价颇备",8
"627",15724,127.1258982,37.50886317,"价颇备",8
"628",15725,127.1258982,37.50886317,"价颇备",8
"629",15726,127.1238462,37.50560027,"价颇备",8
"630",15727,127.1237564,37.5057198,"价颇备",8
"631",15728,127.1237564,37.5057198,"价颇备",8
"632",15729,127.1233778,37.50556625,"价颇备",8
"633",15730,127.1231431,37.50551973,"价颇备",8
"634",15731,127.123944,37.50583003,"价颇备",8
"635",15732,127.1237564,37.5057198,"价颇备",8
"636",15733,127.1248768,37.50716477,"价颇备",8
"637",15734,127.1257371,37.50859591,"价颇备",8
"638",15735,127.1258182,37.50872975,"价颇备",8
"639",15736,127.1266904,37.51014047,"价颇备",8
"640",15737,127.126668,37.51010439,"价颇备",8
"641",15738,127.1266352,37.51005111,"价颇备",8
"642",15739,127.1269665,37.51060167,"价颇备",8
"643",15740,127.127264,37.51112546,"价颇备",8
"644",15741,127.1272428,37.51106893,"价颇备",8
"645",15742,127.1273008,37.51132526,"价颇备",8
"646",15743,127.1242051,37.50607321,"价颇备",8
"647",15744,127.1241056,37.50595981,"价颇备",8
"648",15745,127.1209901,37.50621173,"价颇备",8
"649",15746,127.1209901,37.50621173,"价颇备",8
"650",15747,127.1211683,37.50614367,"价颇备",8
"651",15748,127.1213175,37.5060867,"价颇备",8
"652",15749,127.1213175,37.5060867,"价颇备",8
"653",15750,127.1213175,37.5060867,"价颇备",8
"654",15751,127.1187104,37.50711151,"价颇备",8
"655",15752,127.1199683,37.50662552,"价颇备",8
"656",15753,127.1200876,37.5065765,"价颇备",8
"657",15754,127.1073836,37.514272,"价颇备",4
"658",15755,127.1229329,37.50550988,"价颇备",8
"659",15756,127.1229329,37.50550988,"价颇备",8
"660",15757,127.1226434,37.50554312,"价颇备",8
"661",15758,127.1223379,37.50565198,"价颇备",8
"662",15759,127.1229329,37.50550988,"价颇备",8
"663",15760,127.1229651,37.50533284,"价颇备",8
"664",15761,127.1202126,37.5065252,"价颇备",8
"665",15762,127.1187846,37.50708263,"价颇备",8
"666",15763,127.1132457,37.50991775,"价颇备",7
"667",15764,127.1159141,37.51591857,"价颇备",8
"668",15765,127.1434887,37.51687848,"价颇备",8
"669",15766,127.1434887,37.51687848,"价颇备",8
"670",15767,127.1434887,37.51687848,"价颇备",8
"671",15768,127.1435194,37.51666713,"价颇备",8
"672",15769,127.1437852,37.51680382,"价颇备",8
"673",15770,127.1440521,37.5167366,"价颇备",8
"674",15771,127.1433321,37.5161978,"价颇备",8
"675",15772,127.1363368,37.51051139,"价颇备",8
"676",15773,127.136032,37.51140765,"价颇备",8
"677",15774,127.1355154,37.5125361,"价颇备",8
"678",15775,127.136461,37.50917927,"价颇备",8
"679",15776,127.136461,37.50917927,"价颇备",8
"680",15777,127.1362164,37.51093878,"价颇备",8
"681",15778,127.1362164,37.51093878,"价颇备",8
"682",15779,127.1354586,37.51266231,"价颇备",8
"683",15780,127.1354586,37.51266231,"价颇备",8
"684",15781,127.1366755,37.50800074,"价颇备",5
"685",15782,127.1366755,37.50800074,"价颇备",5
"686",15783,127.1394454,37.50738612,"价颇备",5
"687",15784,127.1360983,37.50823244,"价颇备",8
"688",15785,127.1360983,37.50823244,"价颇备",8
"689",15786,127.1356404,37.508772,"价颇备",8
"690",15787,127.134895,37.50922827,"价颇备",8
"691",15788,127.1150249,37.51447856,"价颇备",8
"692",15789,127.1150565,37.51453124,"价颇备",8
"693",15790,127.1074424,37.51412167,"价颇备",4
"694",15791,127.1074424,37.51412167,"价颇备",4
"695",15792,127.1082614,37.51218249,"价颇备",7
"696",15793,127.1084194,37.51203169,"价颇备",7
"697",15794,127.1082866,37.51211422,"价颇备",7
"698",15795,127.108892,37.51184328,"价颇备",7
"699",15796,127.1210412,37.51422917,"价颇备",8
"700",15797,127.1208063,37.51431831,"价颇备",8
"701",15798,127.1219594,37.51391055,"价颇备",8
"702",15799,127.1219146,37.51392692,"价颇备",8
"703",15800,127.1220138,37.51389066,"价颇备",8
"704",15801,127.1227352,37.51362877,"价颇备",8
"705",15802,127.1227352,37.51362877,"价颇备",8
"706",15803,127.115563,37.52167925,"价颇备",2
"707",15804,127.1213349,37.52544898,"价颇备",2
"708",15805,127.1206644,37.52530681,"价颇备",2
"709",15806,127.1218663,37.52546651,"价颇备",2
"710",15807,127.1228147,37.52542103,"价颇备",2
"711",15808,127.1228147,37.52542103,"价颇备",2
"712",15809,127.1243396,37.52521561,"价颇备",2
"713",15810,127.123818,37.52536185,"价颇备",2
"714",15811,127.1236116,37.52535334,"价颇备",2
"715",15812,127.1236116,37.52535334,"价颇备",2
"716",15813,127.1251176,37.52488567,"价颇备",2
"717",15814,127.1251176,37.52488567,"价颇备",2
"718",15815,127.1260265,37.52448621,"价颇备",2
"719",15816,127.1271702,37.52397514,"价颇备",8
"720",15817,127.1272107,37.52387669,"价颇备",8
"721",15818,127.1274358,37.52384698,"价颇备",8
"722",15819,127.1271702,37.52397514,"价颇备",8
"723",15820,127.1272868,37.52353336,"价颇备",8
"724",15821,127.1273381,37.52345203,"价颇备",8
"725",15822,127.1194346,37.525011,"价颇备",2
"726",15823,127.1185759,37.52480024,"价颇备",2
"727",15824,127.1194346,37.525011,"价颇备",2
"728",15825,127.11717,37.52411789,"价颇备",2
"729",15826,127.11717,37.52411789,"价颇备",2
"730",15827,127.1170895,37.52427676,"价颇备",2
"731",15828,127.11717,37.52411789,"价颇备",2
"732",15829,127.1170895,37.52427676,"价颇备",2
"733",15830,127.117449,37.52434557,"价颇备",2
"734",15831,127.11717,37.52411789,"价颇备",2
"735",15832,127.118156,37.52477985,"价颇备",2
"736",15833,127.118156,37.52477985,"价颇备",2
"737",15834,127.1226603,37.52592738,"价颇备",2
"738",15835,127.1214892,37.52582653,"价颇备",2
"739",15836,127.1219862,37.52591162,"价颇备",2
"740",15837,127.1186346,37.52526808,"价颇备",2
"741",15838,127.1192388,37.52527475,"价颇备",2
"742",15839,127.1199979,37.52539918,"价颇备",2
"743",15840,127.1179219,37.52534656,"价颇备",2
"744",15841,127.1179219,37.52534656,"价颇备",2
"745",15842,127.1176937,37.52526171,"价颇备",2
"746",15843,127.1181189,37.52569419,"价颇备",2
"747",15844,127.1181189,37.52569419,"价颇备",2
"748",15845,127.1231278,37.5258667,"价颇备",2
"749",15846,127.1235108,37.52566753,"价颇备",2
"750",15847,127.1238217,37.52551262,"价颇备",2
"751",15848,127.1238217,37.52551262,"价颇备",2
"752",15849,127.1275682,37.52388376,"价颇备",8
"753",15850,127.1275682,37.52388376,"价颇备",8
"754",15851,127.1278302,37.52376897,"价颇备",8
"755",15852,127.1278302,37.52376897,"价颇备",8
"756",15853,127.1284432,37.52350051,"价颇备",8
"757",15854,127.1284432,37.52350051,"价颇备",8
"758",15855,127.1324229,37.52175526,"价颇备",8
"759",15856,127.1324229,37.52175526,"价颇备",8
"760",15857,127.1324229,37.52175526,"价颇备",8
"761",15858,127.1331667,37.52143767,"价颇备",8
"762",15859,127.1191735,37.52767957,"价颇备",2
"763",15860,127.1191735,37.52767957,"价颇备",2
"764",15861,127.1130398,37.51765622,"价颇备",4
"765",15862,127.1130398,37.51765622,"价颇备",4
"766",15863,127.1133435,37.51775175,"价颇备",4
"767",15864,127.1135537,37.51842788,"价颇备",4
"768",15865,127.114635,37.52017614,"价颇备",2
"769",15866,127.114635,37.52017614,"价颇备",2
"770",15867,127.1157947,37.51675107,"价颇备",8
"771",15868,127.1164546,37.51650537,"价颇备",8
"772",15869,127.117543,37.51612219,"价颇备",8
"773",15870,127.1134696,37.51757694,"价颇备",4
"774",15871,127.1197284,37.5153402,"价颇备",8
"775",15872,127.1221414,37.51448244,"价颇备",8
"776",15873,127.1230519,37.51415596,"价颇备",8
"777",15874,127.1230519,37.51415596,"价颇备",8
"778",15875,127.127784,37.51233111,"价颇备",8
"779",15876,127.1279415,37.51238253,"价颇备",8
"780",15877,127.127784,37.51233111,"价颇备",8
"781",15878,127.127784,37.51233111,"价颇备",8
"782",15879,127.1319572,37.52117993,"价颇备",8
"783",15880,127.1316978,37.52105279,"价颇备",8
"784",15881,127.1289241,37.52066908,"价颇备",8
"785",15882,127.1297133,37.52078961,"价颇备",8
"786",15883,127.1289241,37.52066908,"价颇备",8
"787",15884,127.1289241,37.52066908,"价颇备",8
"788",15885,127.12812,37.51766316,"价颇备",8
"789",15886,127.1273075,37.52249938,"价颇备",8
"790",15887,127.1227726,37.51447486,"价颇备",8
"791",15888,127.1226331,37.51453297,"价颇备",8
"792",15889,127.1225253,37.51446432,"价颇备",8
"793",15890,127.1224079,37.51443778,"价颇备",8
"794",15891,127.1222972,37.51443748,"价颇备",8
"795",15892,127.1229126,37.5142971,"价颇备",8
"796",15893,127.1229098,37.51441767,"价颇备",8
"797",15894,127.1229098,37.51441767,"价颇备",8
"798",15895,127.1279396,37.5214071,"价颇备",8
"799",15896,127.1285016,37.52134003,"价颇备",8
"800",15897,127.1281594,37.52176644,"价颇备",8
"801",15898,127.1281594,37.52176644,"价颇备",8
"802",15899,127.1282901,37.52095866,"价颇备",8
"803",15900,127.1279396,37.5214071,"价颇备",8
"804",15901,127.1285016,37.52134003,"价颇备",8
"805",15902,127.1301943,37.5174934,"价颇备",8
"806",15903,127.1308576,37.51719215,"价颇备",8
"807",15904,127.1308576,37.51719215,"价颇备",8
"808",15905,127.1290519,37.51864668,"价颇备",8
"809",15906,127.1287652,37.51998665,"价颇备",8
"810",15907,127.128485,37.52056247,"价颇备",8
"811",15908,127.1289067,37.51942424,"价颇备",8
"812",15909,127.1287652,37.51998665,"价颇备",8
"813",15910,127.1292755,37.5181621,"价颇备",8
"814",15911,127.1290519,37.51864668,"价颇备",8
"815",15912,127.128485,37.52056247,"价颇备",8
"816",15913,127.1292755,37.5181621,"价颇备",8
"817",15914,127.128485,37.52056247,"价颇备",8
"818",15915,127.1290519,37.51864668,"价颇备",8
"819",15916,127.1289067,37.51942424,"价颇备",8
"820",15917,127.1274975,37.52305218,"价颇备",8
"821",15918,127.1275979,37.52192921,"价颇备",8
"822",15919,127.1279577,37.52241873,"价颇备",8
"823",15920,127.1279265,37.52270912,"价颇备",8
"824",15921,127.1279016,37.52279088,"价颇备",8
"825",15922,127.1277999,37.5230155,"价颇备",8
"826",15923,127.1275394,37.52327094,"价颇备",8
"827",15924,127.1277064,37.52175372,"价颇备",8
"828",15925,127.1297678,37.51767287,"价颇备",8
"829",15926,127.1275394,37.52327094,"价颇备",8
"830",15927,127.128009,37.52205063,"价颇备",8
"831",15928,127.1279577,37.52241873,"价颇备",8
"832",15929,127.1165526,37.52341936,"价颇备",2
"833",15930,127.1172716,37.5233412,"价颇备",2
"834",15931,127.1172716,37.5233412,"价颇备",2
"835",15932,127.1159298,37.52237728,"价颇备",2
"836",15933,127.1164751,37.52329295,"价颇备",2
"837",15934,127.135293,37.51304598,"价颇备",8
"838",15935,127.133843,37.51199744,"价颇备",8
"839",15936,127.1287968,37.51254595,"价颇备",8
"840",15937,127.1291406,37.51303893,"价颇备",8
"841",15938,127.1291406,37.51303893,"价颇备",8
"842",15939,127.1295671,37.51370634,"价颇备",8
"843",15940,127.1336279,37.50983069,"价颇备",8
"844",15941,127.1290936,37.51170212,"价颇备",8
"845",15942,127.1339169,37.50972949,"价颇备",8
"846",15943,127.1340619,37.51128212,"价颇备",8
"847",15944,127.1338556,37.51249584,"价颇备",8
"848",15945,127.128928,37.51182574,"价颇备",8
"849",15946,127.128928,37.51182574,"价颇备",8
"850",15947,127.1287837,37.51203634,"价颇备",8
"851",15948,127.128732,37.51233657,"价颇备",8
"852",15949,127.1312089,37.51603482,"价颇备",8
"853",15950,127.1314875,37.51657934,"价颇备",8
"854",15951,127.1314875,37.51657934,"价颇备",8
"855",15952,127.1314875,37.51657934,"价颇备",8
"856",15953,127.1333122,37.51932052,"价颇备",8
"857",15954,127.1335357,37.51975423,"价颇备",8
"858",15955,127.1345324,37.51385286,"价颇备",8
"859",15956,127.1339251,37.51502468,"价颇备",8
"860",15957,127.1348101,37.51331948,"价颇备",8
"861",15958,127.1345324,37.51385286,"价颇备",8
"862",15959,127.1334921,37.51584408,"价颇备",8
"863",15960,127.1331328,37.51619485,"价颇备",8
"864",15961,127.1318217,37.51677941,"价颇备",8
"865",15962,127.1329293,37.51629439,"价颇备",8
"866",15963,127.13254,37.51648134,"价颇备",8
"867",15964,127.1321999,37.51671361,"价颇备",8
"868",15965,127.1321253,37.51672375,"价颇备",8
"869",15966,127.1319695,37.51671869,"价颇备",8
"870",15967,127.1318217,37.51677941,"价颇备",8
"871",15968,127.1304531,37.51601287,"价颇备",8
"872",15969,127.1303909,37.51591357,"价颇备",8
"873",15970,127.1303154,37.5157942,"价颇备",8
"874",15971,127.1306269,37.51627924,"价颇备",8
"875",15972,127.1281867,37.51253316,"价颇备",8
"876",15973,127.1315748,37.51760474,"价颇备",8
"877",15974,127.1296219,37.51379287,"价颇备",8
"878",15975,127.1319731,37.51732724,"价颇备",8
"879",15976,127.1296667,37.51386351,"价颇备",8
"880",15977,127.1286314,37.51317522,"价颇备",8
"881",15978,127.1320451,37.51743312,"价颇备",8
"882",15979,127.1300825,37.5153698,"价颇备",8
"883",15980,127.1286314,37.51317522,"价颇备",8
"884",15981,127.1315748,37.51760474,"价颇备",8
"885",15982,127.1308809,37.51567848,"价颇备",8
"886",15983,127.1309105,37.51572278,"价颇备",8
"887",15984,127.1308809,37.51567848,"价颇备",8
"888",15985,127.1309401,37.51576707,"价颇备",8
"889",15986,127.1311227,37.51691192,"价颇备",8
"890",15987,127.1338084,37.52052087,"价颇备",8
"891",15988,127.1338084,37.52052087,"价颇备",8
"892",15989,127.1329991,37.51981861,"价颇备",8
"893",15990,127.1325929,37.51910517,"价颇备",8
"894",15991,127.1331098,37.520134,"价颇备",8
"895",15992,127.1329991,37.51981861,"价颇备",8
"896",15993,127.1390214,37.51885445,"价颇备",8
"897",15994,127.1344658,37.52087901,"价颇备",8
"898",15995,127.1344658,37.52087901,"价颇备",8
"899",15996,127.138007,37.51929357,"价颇备",8
"900",15997,127.1139824,37.509497,"价颇备",7
"901",15998,127.1070056,37.51537871,"价颇备",4
"902",15999,127.1070056,37.51537871,"价颇备",4
"903",16000,127.1070056,37.51537871,"价颇备",4
"904",16001,127.1072614,37.5144688,"价颇备",4
"905",16002,127.1154748,37.50864626,"价颇备",8
"906",16003,127.1154271,37.50867318,"价颇备",8
"907",16004,127.107315,37.51548858,"价颇备",4
"908",16005,127.107315,37.51548858,"价颇备",4
"909",16006,127.1087267,37.51596366,"价颇备",4
"910",16007,127.1086708,37.51594513,"价颇备",4
"911",16008,127.1087855,37.51598316,"价颇备",4
"912",16009,127.1086708,37.51594513,"价颇备",4
"913",16010,127.1091975,37.5161198,"价颇备",4
"914",16011,127.1104162,37.51652401,"价颇备",4
"915",16012,127.1104844,37.51654632,"价颇备",4
"916",16013,127.1105759,37.51657629,"价颇备",4
"917",16014,127.1124768,37.51721068,"价颇备",4
"918",16015,127.1124768,37.51721068,"价颇备",4
"919",16016,127.1138143,37.51682101,"价颇备",4
"920",16017,127.1127623,37.51719497,"价颇备",4
"921",16018,127.1127623,37.51719497,"价颇备",4
"922",16019,127.1154887,37.51623428,"价颇备",8
"923",16020,127.1154887,37.51623428,"价颇备",8
"924",16021,127.1154515,37.51583725,"价颇备",8
"925",16022,127.1154515,37.51583725,"价颇备",8
"926",16023,127.1154887,37.51623428,"价颇备",8
"927",16024,127.1147198,37.51465417,"价颇备",8
"928",16025,127.1147532,37.51470955,"价颇备",8
"929",16026,127.1146801,37.51458813,"价颇备",8
"930",16027,127.1131086,37.5120576,"价颇备",7
"931",16028,127.1131086,37.5120576,"价颇备",7
"932",16029,127.1131086,37.5120576,"价颇备",7
"933",16030,127.1130764,37.51200614,"价颇备",7
"934",16031,127.1122373,37.51064518,"价颇备",7
"935",16032,127.1130402,37.5119482,"价颇备",7
"936",16033,127.1119766,37.51058032,"价颇备",7
"937",16034,127.1074188,37.51418217,"价颇备",4
"938",16035,127.108968,37.51181045,"价颇备",7
"939",16036,127.1111766,37.51090956,"价颇备",7
"940",16037,127.1112501,37.51087889,"价颇备",7
"941",16038,127.092593,37.50319415,"价颇备",7
"942",16039,127.092593,37.50319415,"价颇备",7
"943",16040,127.0967932,37.50151103,"价颇备",7
"944",16041,127.0967932,37.50151103,"价颇备",7
"945",16042,127.0968356,37.50217903,"价颇备",7
"946",16043,127.0896019,37.50404726,"价颇备",9
"947",16044,127.0924535,37.50323615,"价颇备",7
"948",16045,127.0925295,37.50321326,"价颇备",7
"949",16046,127.0907268,37.50729291,"价颇备",9
"950",16047,127.0907268,37.50729291,"价颇备",9
"951",16048,127.090183,37.50662414,"价颇备",9
"952",16049,127.0910454,37.50739404,"价颇备",7
"953",16050,127.0969742,37.50649999,"价颇备",7
"954",16051,127.0969742,37.50649999,"价颇备",7
"955",16052,127.0966759,37.4999891,"价颇备",7
"956",16053,127.0966759,37.4999891,"价颇备",7
"957",16054,127.0966759,37.4999891,"价颇备",7
"958",16055,127.0969993,37.50430006,"价颇备",7
"959",16056,127.0971114,37.50578599,"价颇备",7
"960",16057,127.0971114,37.50578599,"价颇备",7
"961",16058,127.096621,37.4992749,"价颇备",7
"962",16059,127.0964916,37.49752211,"价颇备",7
"963",16060,127.0967015,37.50260479,"价颇备",7
"964",16061,127.0967015,37.50260479,"价颇备",7
"965",16062,127.0967015,37.50260479,"价颇备",7
"966",16063,127.0969013,37.50319095,"价颇备",7
"967",16064,127.0938487,37.50288808,"价颇备",7
"968",16065,127.0953132,37.50266928,"价颇备",7
"969",16066,127.0902077,37.50386435,"价颇备",9
"970",16067,127.0884808,37.50440965,"价颇备",9
"971",16068,127.0884808,37.50440965,"价颇备",9
"972",16069,127.0884808,37.50440965,"价颇备",9
"973",16070,127.0890968,37.50536678,"价颇备",9
"974",16071,127.0890968,37.50536678,"价颇备",9
"975",16072,127.0896513,37.50600244,"价颇备",9
"976",16073,127.0928039,37.49857638,"价颇备",7
"977",16074,127.0945682,37.49798368,"价颇备",7
"978",16075,127.0945682,37.49798368,"价颇备",7
"979",16076,127.0860226,37.50165113,"价颇备",9
"980",16077,127.0882639,37.50413529,"价颇备",9
"981",16078,127.0882639,37.50413529,"价颇备",9
"982",16079,127.0880003,37.50406582,"价颇备",9
"983",16080,127.0873174,37.50326034,"价颇备",9
"984",16081,127.0873174,37.50326034,"价颇备",9
"985",16082,127.0862817,37.50203571,"价颇备",9
"986",16083,127.0860791,37.50178213,"价颇备",9
"987",16084,127.0860083,37.50145998,"价颇备",9
"988",16085,127.0864645,37.50077015,"价颇备",9
"989",16086,127.0860202,37.50133326,"价颇备",9
"990",16087,127.0861018,37.50111268,"价颇备",9
"991",16088,127.0862759,37.50090097,"价颇备",9
"992",16089,127.0891152,37.49985573,"价颇备",9
"993",16090,127.0908303,37.49925884,"价颇备",7
"994",16091,127.0878973,37.50027009,"价颇备",9
"995",16092,127.0894604,37.50379089,"价颇备",9
"996",16093,127.0894604,37.50379089,"价颇备",9
"997",16094,127.0895146,37.5040757,"价颇备",9
"998",16095,127.090788,37.49927349,"价颇备",7
"999",16096,127.0907051,37.49930235,"价颇备",7
"1000",16097,127.0923512,37.50296056,"价颇备",7
"1001",16098,127.0923512,37.50296056,"价颇备",7
"1002",16099,127.0924039,37.50294482,"价颇备",7
"1003",16100,127.092459,37.50292841,"价颇备",7
"1004",16101,127.0932194,37.50272478,"价颇备",7
"1005",16102,127.0940408,37.50256142,"价颇备",7
"1006",16103,127.0950885,37.50240752,"价颇备",7
"1007",16104,127.0952422,37.50239069,"价颇备",7
"1008",16105,127.0961489,37.50233458,"价颇备",7
"1009",16106,127.0967002,37.50232089,"价颇备",7
"1010",16107,127.0967002,37.50232089,"价颇备",7
"1011",16108,127.0967002,37.50232089,"价颇备",7
"1012",16109,127.0967658,37.50227658,"价颇备",7
"1013",16110,127.0896715,37.50402457,"价颇备",9
"1014",16111,127.0973186,37.50261734,"价颇备",7
"1015",16112,127.0973186,37.50261734,"价颇备",7
"1016",16113,127.0973186,37.50261734,"价颇备",7
"1017",16114,127.0975372,37.50641068,"价颇备",7
"1018",16115,127.0975372,37.50641068,"价颇备",7
"1019",16116,127.0975372,37.50641068,"价颇备",7
"1020",16117,127.0982866,37.50636345,"价颇备",7
"1021",16118,127.0973757,37.50581083,"价颇备",7
"1022",16119,127.0973757,37.50581083,"价颇备",7
"1023",16120,127.0972012,37.50362527,"价颇备",7
"1024",16121,127.0972012,37.50362527,"价颇备",7
"1025",16122,127.0973185,37.50247867,"价颇备",7
"1026",16123,127.0987038,37.5027239,"价颇备",7
"1027",16124,127.0987798,37.50273259,"价颇备",7
"1028",16125,127.0988464,37.50274022,"价颇备",7
"1029",16126,127.0992046,37.50279213,"价颇备",7
"1030",16127,127.100207,37.50298205,"价颇备",7
"1031",16128,127.1028348,37.50785318,"价颇备",7
"1032",16129,127.1028348,37.50785318,"价颇备",7
"1033",16130,127.1016095,37.50727198,"价颇备",7
"1034",16131,127.1016095,37.50727198,"价颇备",7
"1035",16132,127.1047915,37.50439245,"价颇备",7
"1036",16133,127.1032151,37.50390093,"价颇备",7
"1037",16134,127.1040142,37.50415543,"价颇备",7
"1038",16135,127.1054811,37.50461297,"价颇备",7
"1039",16136,127.1054944,37.50468385,"价颇备",7
"1040",16137,127.1061722,37.5050159,"价颇备",7
"1041",16138,127.106638,37.5052422,"价颇备",7
"1042",16139,127.106638,37.5052422,"价颇备",7
"1043",16140,127.1039339,37.50845194,"价颇备",7
"1044",16141,127.1039339,37.50845194,"价颇备",7
"1045",16142,127.1038159,37.50857842,"价颇备",7
"1046",16143,127.1039339,37.50845194,"价颇备",7
"1047",16144,127.1059535,37.50622751,"价颇备",7
"1048",16145,127.096916,37.49998392,"价颇备",7
"1049",16146,127.0968593,37.49921355,"价颇备",7
"1050",16147,127.0973185,37.50233953,"价颇备",7
"1051",16148,127.0973185,37.50233953,"价颇备",7
"1052",16149,127.0973185,37.50233953,"价颇备",7
"1053",16150,127.0970319,37.50154151,"价颇备",7
"1054",16151,127.0970319,37.50154151,"价颇备",7
"1055",16152,127.0967979,37.49998647,"价颇备",7
"1056",16153,127.0983222,37.50239773,"价颇备",7
"1057",16154,127.1035054,37.50366193,"价颇备",7
"1058",16155,127.1056825,37.50437143,"价颇备",7
"1059",16156,127.105768,37.5043475,"价颇备",7
"1060",16157,127.1070061,37.5048238,"价颇备",7
"1061",16158,127.1070061,37.5048238,"价颇备",7
"1062",16159,127.1070061,37.5048238,"价颇备",7
"1063",16160,127.108121,37.50383357,"价颇备",7
"1064",16161,127.1089659,37.50291318,"价颇备",7
"1065",16162,127.1089659,37.50291318,"价颇备",7
"1066",16163,127.1100134,37.50177557,"价颇备",1
"1067",16164,127.1099102,37.50189443,"价颇备",1
"1068",16165,127.1098207,37.50199745,"价颇备",1
"1069",16166,127.1113936,37.50026885,"价颇备",1
"1070",16167,127.1081042,37.50543499,"价颇备",7
"1071",16168,127.1091458,37.50620275,"价颇备",7
"1072",16169,127.1077275,37.50520648,"价颇备",7
"1073",16170,127.1077275,37.50520648,"价颇备",7
"1074",16171,127.1077275,37.50520648,"价颇备",7
"1075",16172,127.1114647,37.50875825,"价颇备",7
"1076",16173,127.1114969,37.50881109,"价颇备",7
